id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,isPlay,media,uID
63914,bf2a6bd7-3982-4b76-8e64-c133562daee2,umb://document/bf2a6bd739824b768e64c133562daee2,a9325e23bdfb44dc9e96e06ebdbe846a,statsEntry,true,true,2022-04-26 21:16:31,2022-04-26 21:16:31,20853,10,,0,umb://document/a8e9e56b55014b7194b9df394cc68186,
52762,1cc0aa3b-a0d4-4a56-a588-f77f6d20ea26,umb://document/1cc0aa3ba0d44a56a588f77f6d20ea26,567924d51abd49629ca670522d407eca,statsEntry,true,true,2021-11-23 09:24:46,2021-11-23 09:24:46,20853,9,,0,umb://document/a8e9e56b55014b7194b9df394cc68186,
52761,a3b98a4f-238d-412e-b9f7-ff814bf6a4f4,umb://document/a3b98a4f238d412eb9f7ff814bf6a4f4,28d53f95d7ef44adb26567461a878b27,statsEntry,true,true,2021-11-23 09:08:05,2021-11-23 09:08:05,20853,8,,0,umb://document/a8e9e56b55014b7194b9df394cc68186,
24287,d60f7332-31d0-419c-b62e-f63938a7050d,umb://document/d60f733231d0419cb62ef63938a7050d,c38508ba23bd4887bf1a84821d9b0df4,statsEntry,true,true,2020-12-14 15:57:35,2020-12-14 15:57:35,20853,7,,0,umb://document/a8e9e56b55014b7194b9df394cc68186,
22139,ec4f70e0-1ab2-4cea-9cef-f1e9b25bbe3a,umb://document/ec4f70e01ab24cea9ceff1e9b25bbe3a,f4350d13b4d440738dc72c8bff35f27e,statsEntry,true,true,2020-11-11 14:50:02,2020-11-11 14:50:02,20853,6,,0,umb://document/a8e9e56b55014b7194b9df394cc68186,
22108,53d9d346-e416-491f-85ac-64a365c62080,umb://document/53d9d346e416491f85ac64a365c62080,a128378c47b942f8a77bdc192cae33c0,statsEntry,true,true,2020-11-10 10:28:07,2020-11-10 10:28:07,20853,5,,0,umb://document/a8e9e56b55014b7194b9df394cc68186,
22088,e4c871be-91a0-402b-9471-207b32999124,umb://document/e4c871be91a0402b9471207b32999124,d607122ee3574c0191ee355a4fab3c17,statsEntry,true,true,2020-11-09 23:37:28,2020-11-09 23:37:28,20853,4,,0,umb://document/a8e9e56b55014b7194b9df394cc68186,
20872,a6fb9611-7d55-4378-ae42-0c064a58f139,umb://document/a6fb96117d554378ae420c064a58f139,a79c62c52d4e431aa8c9c62ba669c03e,statsEntry,true,true,2020-10-19 23:14:09,2020-10-19 23:14:09,20853,3,,0,umb://document/a8e9e56b55014b7194b9df394cc68186,
20871,15bd3936-d710-4487-a554-39bea8db4267,umb://document/15bd3936d7104487a55439bea8db4267,f993286a979a46be8012b0fdf6ccd3bf,statsEntry,true,true,2020-10-19 23:12:55,2020-10-19 23:12:55,20853,2,,0,umb://document/a8e9e56b55014b7194b9df394cc68186,
20867,9684a7aa-ecc7-47c1-8493-9c0986fa76ab,umb://document/9684a7aaecc747c184939c0986fa76ab,685350955e1742f78f2a682e5a9b37c2,statsEntry,true,true,2020-10-19 22:09:29,2020-10-19 22:09:29,20853,1,,0,umb://document/a7a646188a664c3fb052baa4542f6e3a,
20866,d6bf8524-5dcd-4aed-9d77-f49eea20b990,umb://document/d6bf85245dcd4aed9d77f49eea20b990,e244ba3c832f48efaeccffd1b63bbe32,statsEntry,true,true,2020-10-19 22:02:21,2020-10-19 22:02:21,20853,0,,0,umb://document/675b0c3982a04494b63d935b697b61b2,
