id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,isPlay,media,uID
108306,43410838-9b88-4850-a7e8-6e662fcee173,umb://document/434108389b884850a7e86e662fcee173,ecea8d6e05f745af804e4a637b73e619,statsEntry,true,true,2025-04-06 10:39:37,2025-04-06 10:39:37,22551,328,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
108305,15ee40dc-1606-40cf-8f65-d2b57770a57a,umb://document/15ee40dc160640cf8f65d2b57770a57a,ce14310a72b945418f9d28077405a7fc,statsEntry,true,true,2025-04-06 10:39:02,2025-04-06 10:39:02,22551,327,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
102788,ae1dd628-215b-4cc5-a67b-b23700ea633c,umb://document/ae1dd628215b4cc5a67bb23700ea633c,1e218ed7b68b477488d03f22d7511a59,statsEntry,true,true,2024-11-16 12:34:25,2024-11-16 12:34:25,22551,326,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
102761,7a432d20-deaf-4c5c-8f65-337e66ded2f3,umb://document/7a432d20deaf4c5c8f65337e66ded2f3,40d2016c0eab4f968d475e1ae2a327c4,statsEntry,true,true,2024-11-15 17:19:49,2024-11-15 17:19:49,22551,325,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
102734,e8fce23d-c954-4dc7-8d97-9a6744521421,umb://document/e8fce23dc9544dc78d979a6744521421,0c9c8700b6474dfcaa9fa744acb59e36,statsEntry,true,true,2024-11-14 22:20:22,2024-11-14 22:20:22,22551,324,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
102733,2b3e2dde-1b4b-4f91-88f6-37fe0506153a,umb://document/2b3e2dde1b4b4f9188f637fe0506153a,43607adbdee74b2c89f9b1b0d616dbc2,statsEntry,true,true,2024-11-14 22:10:39,2024-11-14 22:10:39,22551,323,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
102732,fd5a0b7d-9872-401b-a955-44b4438a97af,umb://document/fd5a0b7d9872401ba95544b4438a97af,3218dad4b3244dc8a48cb473171f581b,statsEntry,true,true,2024-11-14 22:08:01,2024-11-14 22:08:01,22551,322,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
102722,7d04cae2-731c-4887-b477-298836d77971,umb://document/7d04cae2731c4887b477298836d77971,335edab089cf48629ed3bf54a223dc49,statsEntry,true,true,2024-11-14 19:09:34,2024-11-14 19:09:34,22551,321,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
101075,2b68ae5f-2342-4541-ba9e-04a282f9de69,umb://document/2b68ae5f23424541ba9e04a282f9de69,89c020caba9641d39f9bc05cab967250,statsEntry,true,true,2024-10-10 13:37:55,2024-10-10 13:37:55,22551,320,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
101072,6ed2c24a-f2f4-4b4d-8765-f5f002caf436,umb://document/6ed2c24af2f44b4d8765f5f002caf436,c63593fb63264f738ce76add5df8612f,statsEntry,true,true,2024-10-10 12:31:09,2024-10-10 12:31:09,22551,319,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
101069,a6b800f3-74ea-4e1e-98ab-47d7a9351f0e,umb://document/a6b800f374ea4e1e98ab47d7a9351f0e,0b8618de5cd84528a60e6957738ba7f8,statsEntry,true,true,2024-10-10 12:24:03,2024-10-10 12:24:03,22551,318,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
97564,e456aa2a-6612-450f-bfe5-e6f1ffd5a4ab,umb://document/e456aa2a6612450fbfe5e6f1ffd5a4ab,d20fde75b3dc463a9dc244925554331b,statsEntry,true,true,2024-06-02 16:39:43,2024-06-02 16:39:43,22551,317,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
97563,8350ad3b-c0bd-477a-9a06-7b3343faabf2,umb://document/8350ad3bc0bd477a9a067b3343faabf2,f78a136532e04dc3bc11f2b81d07e1d0,statsEntry,true,true,2024-06-02 16:37:33,2024-06-02 16:37:33,22551,316,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
97562,33fb3a3d-b0b9-4389-8dd5-b09bcb778aeb,umb://document/33fb3a3db0b943898dd5b09bcb778aeb,bccc1a4b03ec49a7a90dce59eaf3c7b6,statsEntry,true,true,2024-06-02 16:35:35,2024-06-02 16:35:35,22551,315,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
96394,47305dc1-337d-4ef0-a7a6-ffd6b6685bcc,umb://document/47305dc1337d4ef0a7a6ffd6b6685bcc,9da9803717b342f08b2f929835d067bf,statsEntry,true,true,2024-04-16 19:38:30,2024-04-16 19:38:30,22551,314,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
96390,4741c4c0-d6bc-420e-b87d-b7047f28248f,umb://document/4741c4c0d6bc420eb87db7047f28248f,db06bf79bda449068592a07a1f5638d0,statsEntry,true,true,2024-04-16 15:15:05,2024-04-16 15:15:05,22551,313,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
91018,5bd870f1-66d0-47f0-b9a7-8b0377a8641f,umb://document/5bd870f166d047f0b9a78b0377a8641f,9293802515da4b8a931e82a5dc61f513,statsEntry,true,true,2023-10-08 17:29:54,2023-10-08 17:29:54,22551,312,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
91017,6cf21a64-f9ca-4fcd-aa22-9b32eaf94d6f,umb://document/6cf21a64f9ca4fcdaa229b32eaf94d6f,fe17c9f6e1ca45d8a82037f05c01a43e,statsEntry,true,true,2023-10-08 17:16:29,2023-10-08 17:16:29,22551,311,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
91016,b658547d-7983-4023-b9e7-6ef6463d1fbf,umb://document/b658547d79834023b9e76ef6463d1fbf,b780598e51394b5595bc532ae73ec9ed,statsEntry,true,true,2023-10-08 17:14:24,2023-10-08 17:14:24,22551,310,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
90978,4ca3856a-f1e7-41d7-90ee-e0cde538c689,umb://document/4ca3856af1e741d790eee0cde538c689,251af72ebcb6455daa83ffa172d2098d,statsEntry,true,true,2023-10-07 19:34:29,2023-10-07 19:34:29,22551,309,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
90977,20104e72-8179-427c-8ea2-de7e1aa81aee,umb://document/20104e728179427c8ea2de7e1aa81aee,42b587dddd4b462dac60f3d016a151d4,statsEntry,true,true,2023-10-07 19:15:17,2023-10-07 19:15:17,22551,308,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
90473,884d0d67-b7fd-41d7-8db4-58e89aee5e12,umb://document/884d0d67b7fd41d78db458e89aee5e12,3a1c20f09bb5481e9caa6a6002c8abcc,statsEntry,true,true,2023-09-23 20:53:23,2023-09-23 20:53:23,22551,307,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
89382,a4c185a4-e4d9-4252-acbe-396244d4ab47,umb://document/a4c185a4e4d94252acbe396244d4ab47,8ae1c708560f40648b6aca3777ad4c42,statsEntry,true,true,2023-09-08 07:23:09,2023-09-08 07:23:09,22551,306,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
85809,6ebe65cb-d84d-486f-9926-0645c713ea5b,umb://document/6ebe65cbd84d486f99260645c713ea5b,46fb030fd118492eb9f1fda4fc9d8e48,statsEntry,true,true,2023-06-22 11:34:42,2023-06-22 11:34:42,22551,305,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
85803,c7b4618f-e022-44ce-93c3-714e3a692764,umb://document/c7b4618fe02244ce93c3714e3a692764,8626025c84384998923ae8de46964ce2,statsEntry,true,true,2023-06-22 09:55:11,2023-06-22 09:55:11,22551,304,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
85802,8027984c-d5ce-4c47-a8c1-fa33adeff666,umb://document/8027984cd5ce4c47a8c1fa33adeff666,d3baed95e2044cc189522f1fedc38bac,statsEntry,true,true,2023-06-22 09:54:09,2023-06-22 09:54:09,22551,303,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
85801,05f2e677-1c88-4da3-86a8-7f39b4114c25,umb://document/05f2e6771c884da386a87f39b4114c25,78fdac079b374ac3aa4617fdcd087d61,statsEntry,true,true,2023-06-22 09:50:13,2023-06-22 09:50:13,22551,302,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
85800,5c8d2acb-0fce-4ae4-979c-435db59785a7,umb://document/5c8d2acb0fce4ae4979c435db59785a7,fc623cc8ff08412ebb852ae935f368cd,statsEntry,true,true,2023-06-22 09:49:59,2023-06-22 09:49:59,22551,301,,0,umb://document/eb51f2a840ce4cdfa757805292c30300,
81592,fbc3399b-4c27-43ee-9c16-c7dc108336c8,umb://document/fbc3399b4c2743ee9c16c7dc108336c8,c1b4826d1ac34aa6b21d4cb9ff1a51f4,statsEntry,true,true,2023-05-06 17:58:01,2023-05-06 17:58:01,22551,300,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
81591,64b166e6-857f-4b71-8f3f-be7253d59513,umb://document/64b166e6857f4b718f3fbe7253d59513,cb8d405b26cb4464b59205d95b99062b,statsEntry,true,true,2023-05-06 17:57:51,2023-05-06 17:57:51,22551,299,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
81590,c7049c65-469b-4817-82d9-8e8755eb9920,umb://document/c7049c65469b481782d98e8755eb9920,5427aa6c77fc4fb68412211c00f2733a,statsEntry,true,true,2023-05-06 17:57:39,2023-05-06 17:57:39,22551,298,,1,umb://document/eb51f2a840ce4cdfa757805292c30300,
