id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,isPlay,media,uID
122799,aaf4afa4-b595-4f1e-96dc-8956af9ad6c6,umb://document/aaf4afa4b5954f1e96dc8956af9ad6c6,47f44f7d8d3d4b948734cc813fc86278,statsEntry,true,true,2026-04-30 14:25:55,2026-04-30 14:25:55,17826,423,,1,umb://document/51e4b3acac504f19bc8be0ab44aee9cc,
119786,7af2d854-f7e9-4a92-83fc-ad1d1abb7f3c,umb://document/7af2d854f7e94a9283fcad1d1abb7f3c,74484b022b264045907ab7870101fec9,statsEntry,true,true,2026-03-05 16:00:30,2026-03-05 16:00:30,17826,422,,1,umb://document/89377e1e50864310a3badc38fe36baae,
113447,95315013-e5c2-454b-bd8e-87a8928e7257,umb://document/95315013e5c2454bbd8e87a8928e7257,5494413323a144c7b1f6d996e7b3d4d8,statsEntry,true,true,2025-10-01 11:10:44,2025-10-01 11:10:44,17826,421,,1,umb://document/89377e1e50864310a3badc38fe36baae,
100196,d6158c1b-98e6-4000-b035-54dec558047f,umb://document/d6158c1b98e64000b03554dec558047f,de64c84841c14009b8414c98bf6d92dc,statsEntry,true,true,2024-09-04 17:33:10,2024-09-04 17:33:10,17826,420,,1,umb://document/89377e1e50864310a3badc38fe36baae,
100094,66bdf4cb-0fed-45d8-a211-64bda1b3fc38,umb://document/66bdf4cb0fed45d8a21164bda1b3fc38,18d4ef0116c343918f11c593c14c3797,statsEntry,true,true,2024-08-31 22:09:05,2024-08-31 22:09:05,17826,419,,1,umb://document/89377e1e50864310a3badc38fe36baae,
98327,8f2ea072-68ab-44e5-a8f3-d11262df0e5a,umb://document/8f2ea07268ab44e5a8f3d11262df0e5a,1787e93b2dfd4543bf3d52275ca844f8,statsEntry,true,true,2024-07-03 20:38:45,2024-07-03 20:38:45,17826,418,,1,umb://document/89377e1e50864310a3badc38fe36baae,
97968,7dbd0eca-ea79-4be5-b225-1b581f4fa60a,umb://document/7dbd0ecaea794be5b2251b581f4fa60a,987be54b614548fe92671229920a8f99,statsEntry,true,true,2024-06-18 19:56:52,2024-06-18 19:56:52,17826,417,,1,umb://document/627e57b67c804affa516ff910626ce74,
97967,4c3cbcd7-74f6-4636-8dae-363eb516a77e,umb://document/4c3cbcd774f646368dae363eb516a77e,5593623d6dc34a6688481e69fe399b65,statsEntry,true,true,2024-06-18 19:54:05,2024-06-18 19:54:05,17826,416,,1,umb://document/09c6a0b4f2b14cb0bc105bf817de0e77,
97966,a7f68986-7268-49ad-8bf1-ad601352b6e1,umb://document/a7f68986726849ad8bf1ad601352b6e1,4e360a4f528a4193850e7df3636dec3f,statsEntry,true,true,2024-06-18 19:49:55,2024-06-18 19:49:55,17826,415,,1,umb://document/ebc608f720a04982bff14318b83d1556,
97965,7cc62012-89a6-4389-b47e-f30caa0840ac,umb://document/7cc6201289a64389b47ef30caa0840ac,04ae02a7cbf0470e851957ae46801de6,statsEntry,true,true,2024-06-18 19:49:34,2024-06-18 19:49:34,17826,414,,1,umb://document/05e3a601e1754d09bc8c0c15d2fedc73,
97964,e414e225-9ce4-4134-88e1-490d3c671062,umb://document/e414e2259ce4413488e1490d3c671062,42cf949dc477467aa197c5b1550d13ed,statsEntry,true,true,2024-06-18 19:45:28,2024-06-18 19:45:28,17826,413,,1,umb://document/05e3a601e1754d09bc8c0c15d2fedc73,
97963,05e08323-2b5e-4805-8f29-59c139535e0d,umb://document/05e083232b5e48058f2959c139535e0d,6148c5cba13a4e238deb02ee20f69185,statsEntry,true,true,2024-06-18 19:39:19,2024-06-18 19:39:19,17826,412,,1,umb://document/fef3b596f5f64465904dc3be5a7ef209,
97352,264dddf1-7fbc-476a-a713-33c213bf192d,umb://document/264dddf17fbc476aa71333c213bf192d,53fd1533eb4241b4acf9ac22742e691c,statsEntry,true,true,2024-05-24 07:07:13,2024-05-24 07:07:13,17826,411,,1,umb://document/765aa290336f41a68609871ebe2725a5,
97294,097e3071-11ca-4403-b83b-aebee6f427b2,umb://document/097e307111ca4403b83baebee6f427b2,84d8c807951a4d07abb7c3a49d3ad277,statsEntry,true,true,2024-05-22 16:08:52,2024-05-22 16:08:52,17826,410,,1,umb://document/765aa290336f41a68609871ebe2725a5,
97135,80bb99ba-e30c-442b-a1ae-003310788469,umb://document/80bb99bae30c442ba1ae003310788469,cfedefb48f4f4f739f65ecd63319cb3c,statsEntry,true,true,2024-05-16 14:36:38,2024-05-16 14:36:38,17826,409,,1,umb://document/ba35d630c8184442922b434ea0bf201b,
97134,719791cf-f692-456d-8169-c8590de8df82,umb://document/719791cff692456d8169c8590de8df82,dcc3418b777b44aabc0f18f0e161eb34,statsEntry,true,true,2024-05-16 14:32:38,2024-05-16 14:32:38,17826,408,,1,umb://document/765aa290336f41a68609871ebe2725a5,
97098,6527f750-3084-4f6e-838f-92233e47a530,umb://document/6527f75030844f6e838f92233e47a530,4272d03d5e284532a575729538525d06,statsEntry,true,true,2024-05-15 11:01:15,2024-05-15 11:01:15,17826,407,,1,umb://document/09c6a0b4f2b14cb0bc105bf817de0e77,
96917,8d1c0637-e8da-4488-941a-4393ee3a5bd1,umb://document/8d1c0637e8da4488941a4393ee3a5bd1,ca380e0c5d1b46d9baf4f5738d11bf29,statsEntry,true,true,2024-05-07 10:29:35,2024-05-07 10:29:35,17826,406,,1,umb://document/ebc608f720a04982bff14318b83d1556,
96893,11ee9af8-d958-4c48-a859-82dda0fe8a28,umb://document/11ee9af8d9584c48a85982dda0fe8a28,69cac26a9da44ddfbe5e0a6bd32863b7,statsEntry,true,true,2024-05-06 20:55:45,2024-05-06 20:55:45,17826,405,,1,umb://document/fe0ffaabfbd14928b3ed6ccc5805d37f,
96892,4f943c2a-5938-4b80-a27a-04447d246e12,umb://document/4f943c2a59384b80a27a04447d246e12,75e1b9cdd36a49ac9ef907403c361a84,statsEntry,true,true,2024-05-06 20:49:33,2024-05-06 20:49:33,17826,404,,1,umb://document/ebc608f720a04982bff14318b83d1556,
96891,dbf3bc1f-2dd9-40ca-9321-6e9ffc1d06a8,umb://document/dbf3bc1f2dd940ca93216e9ffc1d06a8,99161e17cad24763932871c098bb9a0b,statsEntry,true,true,2024-05-06 20:43:59,2024-05-06 20:43:59,17826,403,,1,umb://document/fef3b596f5f64465904dc3be5a7ef209,
96890,30e1f3ac-057c-468c-99f0-a5b32be3e446,umb://document/30e1f3ac057c468c99f0a5b32be3e446,85127d7f95d1462c9ad786e153da15aa,statsEntry,true,true,2024-05-06 20:38:50,2024-05-06 20:38:50,17826,402,,1,umb://document/05e3a601e1754d09bc8c0c15d2fedc73,
96889,989dfa33-54d6-4439-b92b-1bcd447ea9d1,umb://document/989dfa3354d64439b92b1bcd447ea9d1,7db282ad48a5449cb48448b56a85c437,statsEntry,true,true,2024-05-06 20:35:09,2024-05-06 20:35:09,17826,401,,1,umb://document/1baebf697f924761a59c63b9fef75faa,
