id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,isPlay,media,uID
123498,fb033c88-599a-4240-b48e-15e0f9ed6413,umb://document/fb033c88599a4240b48e15e0f9ed6413,bc0e61a295a24b3698fc4654938ca1d7,statsEntry,true,true,2026-05-25 19:39:39,2026-05-25 19:39:39,55247,2394,,0,umb://document/281f773b5eae4a23b49868240e6b8e89,
123497,ec1065bd-1abf-4a27-a291-f24d5fb9ca37,umb://document/ec1065bd1abf4a27a291f24d5fb9ca37,cfc5e5d45bba4cc192295b37eab248c5,statsEntry,true,true,2026-05-25 19:35:09,2026-05-25 19:35:09,55247,2393,,0,umb://document/281f773b5eae4a23b49868240e6b8e89,
123496,d8a2bac5-68f0-4134-8a11-19e9f9ddb692,umb://document/d8a2bac568f041348a1119e9f9ddb692,561962d15d3c4bddac7e529f22980db1,statsEntry,true,true,2026-05-25 19:31:18,2026-05-25 19:31:18,55247,2392,,0,umb://document/281f773b5eae4a23b49868240e6b8e89,
123495,f65afd46-d954-4e2f-b7f6-bead4077622b,umb://document/f65afd46d9544e2fb7f6bead4077622b,1dcf2b3416434594a72f274e1895bace,statsEntry,true,true,2026-05-25 19:31:07,2026-05-25 19:31:07,55247,2391,,0,umb://document/281f773b5eae4a23b49868240e6b8e89,
123494,002811ab-1d02-432d-9036-a7f227bd0f05,umb://document/002811ab1d02432d9036a7f227bd0f05,2277a73dec5f4361804eb819dbf26b1f,statsEntry,true,true,2026-05-25 19:19:54,2026-05-25 19:19:54,55247,2390,,0,umb://document/281f773b5eae4a23b49868240e6b8e89,
122859,e6995ea9-12d1-40e8-9ea9-f93bfdbda060,umb://document/e6995ea912d140e89ea9f93bfdbda060,f2a79eab8671430db29bd9cb52d54d15,statsEntry,true,true,2026-05-01 22:14:23,2026-05-01 22:14:23,55247,2389,,0,umb://document/a0be6cf2f79c413c89a80aca0f12ec20,
120262,4c46475f-3488-4569-a04a-76c4740e4f90,umb://document/4c46475f34884569a04a76c4740e4f90,51a3e16429994c968dbf2f6b83efb981,statsEntry,true,true,2026-03-25 22:00:45,2026-03-25 22:00:45,55247,2388,,1,umb://document/a0be6cf2f79c413c89a80aca0f12ec20,
118905,68bf55dc-5320-4652-a680-5bd9d6afb30d,umb://document/68bf55dc53204652a6805bd9d6afb30d,645cc794106c4f01ad8b5511a411af45,statsEntry,true,true,2026-02-20 06:46:17,2026-02-20 06:46:17,55247,2387,,0,umb://document/a0be6cf2f79c413c89a80aca0f12ec20,
117654,5408c204-4ee0-4cde-b968-041e3384d30f,umb://document/5408c2044ee04cdeb968041e3384d30f,4de7137731a043c384dcfb042888a3ec,statsEntry,true,true,2026-01-17 23:23:58,2026-01-17 23:23:58,55247,2386,,0,umb://document/a0be6cf2f79c413c89a80aca0f12ec20,
117073,05b2d250-dd52-46b1-ac83-b680d486e407,umb://document/05b2d250dd5246b1ac83b680d486e407,3ca20b4392f14e52ab2f40017649b3cf,statsEntry,true,true,2026-01-03 05:30:18,2026-01-03 05:30:18,55247,2385,,0,umb://document/a0be6cf2f79c413c89a80aca0f12ec20,
