id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,isPlay,media,uID
123365,cecf2e72-0b9e-4e8b-bcde-5c53b6403b3f,umb://document/cecf2e720b9e4e8bbcde5c53b6403b3f,cb15b084144d4c5cb1745ad0cf314cd6,statsEntry,true,true,2026-05-17 21:05:18,2026-05-17 21:05:18,101315,59,,1,umb://document/aec6a5276002456bbf0d6f5833e87d33,
123360,045015f5-732a-4d87-bd95-64e0bb5c327a,umb://document/045015f5732a4d87bd9564e0bb5c327a,65281595dc7f45e4b453030f9d327e39,statsEntry,true,true,2026-05-17 14:13:56,2026-05-17 14:13:56,101315,58,,1,umb://document/aec6a5276002456bbf0d6f5833e87d33,
123021,d3d7738b-9137-43d6-b5db-1434bd88765b,umb://document/d3d7738b913743d6b5db1434bd88765b,e471579173024cd0b5de0590b19dee50,statsEntry,true,true,2026-05-07 11:29:03,2026-05-07 11:29:03,101315,57,,1,umb://document/aec6a5276002456bbf0d6f5833e87d33,
121511,7ebab89e-0ee2-4743-aed5-9d499bc7a4eb,umb://document/7ebab89e0ee24743aed59d499bc7a4eb,abf92b6196f14288991383a580438e2c,statsEntry,true,true,2026-04-24 11:25:35,2026-04-24 11:25:35,101315,56,,1,umb://document/aec6a5276002456bbf0d6f5833e87d33,
119941,c0cb07ad-895b-4b41-9947-33f0c8040512,umb://document/c0cb07ad895b4b41994733f0c8040512,3ca175c38f95422097617bac8dbcea4f,statsEntry,true,true,2026-03-13 11:12:10,2026-03-13 11:12:10,101315,55,,1,umb://document/aec6a5276002456bbf0d6f5833e87d33,
118237,abf66ae9-de42-47d4-9869-77282698dacd,umb://document/abf66ae9de4247d4986977282698dacd,10dba1c4494a4d949b83d4e7f3167c09,statsEntry,true,true,2026-02-04 09:47:30,2026-02-04 09:47:30,101315,54,,1,umb://document/02dc52453ecd404c8d4dcbbdecfe09eb,
117085,bbd3511c-7410-4c20-afdc-884fe192ee71,umb://document/bbd3511c74104c20afdc884fe192ee71,d63139ecb9f84ca386d381a09c554918,statsEntry,true,true,2026-01-03 14:11:25,2026-01-03 14:11:25,101315,53,,1,umb://document/aec6a5276002456bbf0d6f5833e87d33,
117084,12dd902c-1914-454e-9d91-499f83f03f70,umb://document/12dd902c1914454e9d91499f83f03f70,075f3fcc353c4685a5c4bb7eb1c74d0b,statsEntry,true,true,2026-01-03 14:11:09,2026-01-03 14:11:09,101315,52,,1,umb://document/aec6a5276002456bbf0d6f5833e87d33,
116511,f8d9d52a-7858-4308-9332-dc4253527bd0,umb://document/f8d9d52a785843089332dc4253527bd0,605a778efe70417c8d5e4fb61dcf17af,statsEntry,true,true,2025-12-16 12:48:44,2025-12-16 12:48:44,101315,51,,1,umb://document/aec6a5276002456bbf0d6f5833e87d33,
116510,288cc08a-7cc3-4c80-ae4d-d63d2202e66e,umb://document/288cc08a7cc34c80ae4dd63d2202e66e,2aaf154f47784ebca582022a3349d7df,statsEntry,true,true,2025-12-16 12:48:20,2025-12-16 12:48:20,101315,50,,1,umb://document/aec6a5276002456bbf0d6f5833e87d33,
114850,0faf23ed-a816-4ebb-89de-b64fb56adf90,umb://document/0faf23eda8164ebb89deb64fb56adf90,3fca60a260e94748974b8bfb677a0a66,statsEntry,true,true,2025-10-29 15:03:06,2025-10-29 15:03:06,101315,49,,1,umb://document/02dc52453ecd404c8d4dcbbdecfe09eb,
