id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,isPlay,media,uID
120318,55d60207-378b-4707-9b00-1899bd15f999,umb://document/55d60207378b47079b001899bd15f999,06094b1b664e4cecae2b95ec6e397649,statsEntry,true,true,2026-03-26 23:10:10,2026-03-26 23:10:10,42314,39,,1,umb://document/1866cad365ba47428b717d505c365345,
120311,0bd4c637-e61d-4895-85d9-4f765b7ca286,umb://document/0bd4c637e61d489585d94f765b7ca286,e03bd5ae03144d12b1db75f8c76699f0,statsEntry,true,true,2026-03-26 20:54:08,2026-03-26 20:54:08,42314,38,,1,umb://document/1866cad365ba47428b717d505c365345,
120310,fddbecd2-26ae-4ce4-b585-cd22a8fb0173,umb://document/fddbecd226ae4ce4b585cd22a8fb0173,08f9c9a572654a5e9b2d210563af46a7,statsEntry,true,true,2026-03-26 20:47:59,2026-03-26 20:47:59,42314,37,,1,umb://document/1866cad365ba47428b717d505c365345,
118799,258ecabb-e789-4589-ba33-c4adf4c15669,umb://document/258ecabbe7894589ba33c4adf4c15669,0d53f440e3dc45618eba8f6dee01d1c3,statsEntry,true,true,2026-02-15 23:15:35,2026-02-15 23:15:35,42314,36,,0,umb://document/1866cad365ba47428b717d505c365345,
118692,a20e492f-fa46-4d88-a31d-1d698c72e40a,umb://document/a20e492ffa464d88a31d1d698c72e40a,12f9b99a61d04ec3bf6555959c200b28,statsEntry,true,true,2026-02-13 19:15:47,2026-02-13 19:15:47,42314,35,,0,umb://document/1866cad365ba47428b717d505c365345,
118392,8c577ae0-128b-412e-badd-415099f76f70,umb://document/8c577ae0128b412ebadd415099f76f70,27925fa49d0247ad941aa02b584d85f0,statsEntry,true,true,2026-02-08 19:07:53,2026-02-08 19:07:53,42314,34,,1,umb://document/1866cad365ba47428b717d505c365345,
118391,29649a03-21f0-402d-8847-a349fdc02302,umb://document/29649a0321f0402d8847a349fdc02302,f8265f5d28954b6a8913c5d8363dced5,statsEntry,true,true,2026-02-08 19:07:40,2026-02-08 19:07:40,42314,33,,1,umb://document/1866cad365ba47428b717d505c365345,
118380,787bcd7f-7cf7-4f4d-9e6f-1ee97b428e66,umb://document/787bcd7f7cf74f4d9e6f1ee97b428e66,c1ac4cb02dc64bbc8eff3cb5eb7f344c,statsEntry,true,true,2026-02-08 16:36:20,2026-02-08 16:36:20,42314,32,,1,umb://document/1866cad365ba47428b717d505c365345,
118368,ec69dd81-0811-4261-a0c3-97755be5e099,umb://document/ec69dd8108114261a0c397755be5e099,8f8ea4b1e1dd4d49a9c5b25d6c405145,statsEntry,true,true,2026-02-08 15:39:02,2026-02-08 15:39:02,42314,31,,1,umb://document/1866cad365ba47428b717d505c365345,
118364,f4c45854-e140-4ead-b01d-6af1b376afd0,umb://document/f4c45854e1404eadb01d6af1b376afd0,6f76982c01a04c02adf16d8c09bf2903,statsEntry,true,true,2026-02-08 15:14:28,2026-02-08 15:14:28,42314,30,,1,umb://document/1866cad365ba47428b717d505c365345,
112092,352e2176-4483-466a-a72f-2fb180ec9d1b,umb://document/352e21764483466aa72f2fb180ec9d1b,f7694a06a60b412d8d8c91fb1c88b5a4,statsEntry,true,true,2025-08-27 19:35:29,2025-08-27 19:35:29,42314,29,,1,umb://document/1866cad365ba47428b717d505c365345,
112091,60d50e5b-4045-4307-a4b5-cdbdca5de225,umb://document/60d50e5b40454307a4b5cdbdca5de225,dd50ef26cabb425b938ba97496b40a29,statsEntry,true,true,2025-08-27 19:34:43,2025-08-27 19:34:43,42314,28,,1,umb://document/1866cad365ba47428b717d505c365345,
110322,2e94f66f-ab82-426d-beb5-e4946e87aaa3,umb://document/2e94f66fab82426dbeb5e4946e87aaa3,fc2ec949ed46480dba1fe2ed7ac1428a,statsEntry,true,true,2025-06-08 00:17:26,2025-06-08 00:17:26,42314,27,,0,umb://document/1866cad365ba47428b717d505c365345,
110321,8f154a0f-8c43-4208-aa4c-3caa020cffc2,umb://document/8f154a0f8c434208aa4c3caa020cffc2,b6d9405272fa49b59884eacfde70dd3a,statsEntry,true,true,2025-06-08 00:17:12,2025-06-08 00:17:12,42314,26,,0,umb://document/1866cad365ba47428b717d505c365345,
108665,1d8709b8-2c28-43a9-9909-d90902ecd031,umb://document/1d8709b82c2843a99909d90902ecd031,6a1e8a8cfe974f558b4c8ab25dca26b1,statsEntry,true,true,2025-04-20 17:06:06,2025-04-20 17:06:06,42314,25,,0,umb://document/1866cad365ba47428b717d505c365345,
108658,33703b9f-358b-4e3b-ad9b-9ad728741179,umb://document/33703b9f358b4e3bad9b9ad728741179,132f74bf138441968fbebbd1a76378d9,statsEntry,true,true,2025-04-20 16:58:55,2025-04-20 16:58:55,42314,24,,0,umb://document/1866cad365ba47428b717d505c365345,
107111,a3d27ee2-1793-4a5b-abd4-c5cbf5caa4bc,umb://document/a3d27ee217934a5babd4c5cbf5caa4bc,a3f0bc8401084026b5eb674863d86a8a,statsEntry,true,true,2025-03-12 02:58:18,2025-03-12 02:58:18,42314,23,,0,umb://document/1866cad365ba47428b717d505c365345,
107110,a386062e-576e-43c7-bb17-5fba96007160,umb://document/a386062e576e43c7bb175fba96007160,6b0782686379453dba6e7e716c15a632,statsEntry,true,true,2025-03-12 02:57:56,2025-03-12 02:57:56,42314,22,,0,umb://document/1866cad365ba47428b717d505c365345,
107109,7cc5bde1-0970-4717-8a79-5262c9b851d2,umb://document/7cc5bde1097047178a795262c9b851d2,1a51e6c4e35d4b4cbb3d5318e785caa0,statsEntry,true,true,2025-03-12 02:57:40,2025-03-12 02:57:40,42314,21,,0,umb://document/1866cad365ba47428b717d505c365345,
104490,c5afd949-3bec-4d0f-b650-1f4b6a8da063,umb://document/c5afd9493bec4d0fb6501f4b6a8da063,50b3f7e835c44f4cb86a6623cbd4a0a4,statsEntry,true,true,2025-01-07 20:11:47,2025-01-07 20:11:47,42314,20,,0,umb://document/1866cad365ba47428b717d505c365345,
104476,45ce5d02-3434-4b37-939d-ec3f749183e7,umb://document/45ce5d0234344b37939dec3f749183e7,426a523c4bcc4a279b926ea024a1a8e0,statsEntry,true,true,2025-01-07 16:38:38,2025-01-07 16:38:38,42314,19,,0,umb://document/1866cad365ba47428b717d505c365345,
104475,087eb392-a6e7-49cf-8b4b-fdaab4ab1ddb,umb://document/087eb392a6e749cf8b4bfdaab4ab1ddb,b2cc7a6a2d8f41408b99b5b53681a6c8,statsEntry,true,true,2025-01-07 16:36:27,2025-01-07 16:36:27,42314,18,,0,umb://document/1866cad365ba47428b717d505c365345,
104474,ffedfb70-9e8d-415e-bf51-74cd66b518d8,umb://document/ffedfb709e8d415ebf5174cd66b518d8,33e6c651debd4422bdb8f75ed8dee746,statsEntry,true,true,2025-01-07 16:34:58,2025-01-07 16:34:58,42314,17,,0,umb://document/1866cad365ba47428b717d505c365345,
104473,fa8c4a2f-9164-4a4f-8323-53a6c81ce8d7,umb://document/fa8c4a2f91644a4f832353a6c81ce8d7,8240fb5fbcad4370b7141bdee0be518a,statsEntry,true,true,2025-01-07 16:34:55,2025-01-07 16:34:55,42314,16,,0,umb://document/1866cad365ba47428b717d505c365345,
100377,eb156942-ef76-44f2-8cb6-7c94680a3d64,umb://document/eb156942ef7644f28cb67c94680a3d64,464a0a81caa849ad9acd3980dc38ce20,statsEntry,true,true,2024-09-13 23:33:55,2024-09-13 23:33:55,42314,15,,0,umb://document/1866cad365ba47428b717d505c365345,
75615,a54e4191-178f-477e-b921-e3f857b553dd,umb://document/a54e4191178f477eb921e3f857b553dd,551aa46e949344a59cf46cbe3f400f3c,statsEntry,true,true,2022-12-04 11:46:03,2022-12-04 11:46:03,42314,14,,1,umb://document/1866cad365ba47428b717d505c365345,
