id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,orderID,title,access,badge,code,description,expandedDescription,hidden,hideDownload,hidePlay,length,metaDescription,metaTitle,openWebContentFromList,openWebContentInNewWindows,production,productionLink,productLink,purchasePrice,rawFile,rentalPrice,siteMapOption,tags,thumbnail,trailer,type,videoDownloadURL,videoID,videoSize,videoStatus,videoThumbnailURL,webContentURL,year
17935,1a4f22fd-7cd8-4cfc-8d17-4c53dc2b1142,umb://document/1a4f22fd7cd84cfc8d174c53dc2b1142,PPT nr. 1-2019 Mette Christensen Jensen og Tine Basse Fisker: Skal man spørge børnene? ,media,true,true,2020-07-10 20:18:16,2020-07-10 20:33:52,16710,0,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2019/ppt-nr-1-2019-mette-christensen-jensen-og-tine-basse-fisker-skal-man-spoerge-boernene/,0,PPT nr. 1-2019 Mette Christensen Jensen og Tine Basse Fisker: Skal man spørge børnene? ,58,,,"I denne artikel vil vi beskrive et udviklingsprojekt – samt evalueringen heraf, som forløb over 1 år på en skole i Aalborg. Med udgangspunkt i en stigende interesse for at inddrage barnets perspektiv og stemme i håndtering af van- skeligheder i skolelivet, blev projektet designet med afsæt i den amerikanske psykolog Ross Greenes samtalemetode: Samarbejdsbaseret problemløsning.
Projektet bestod af introduktion til en særlig tænkning om børn i vanskeligheder, samt superviseret træning i samtaleteknikker, som sætter fokus på at tage barnets eget perspektiv alvorligt.
Evalueringen af projektet bestod af kvalitative interviews med 10 deltagende voksne og 8 af de deltagende børn, og var særligt rettet mod at afdække betydningen af samtalerne for børnene.
Artiklen vil præsentere både projektet og evalueringen og reflektere over de vigtigste pointer fra evalueringen.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/56--%c3%a5rgang---2019,55,/media/1983/ppt_1_2019_art01_jensen.pdf,,,,/media/1984/ppt_1_2019_art01_jensen_525px.jpg,,75,,,,,,,2019
17936,afd0de8b-5206-445e-b068-85e6f8be7610,umb://document/afd0de8b5206445eb06885e6f8be7610,PPT nr. 1-2019 Lise Hostrup Sønnichsen: Den sundhedsfremmende betydning af et tilbud om “vandgymnastik” for sårbare gravide og babysvømning for sårbare mødre,media,true,true,2020-07-10 20:31:26,2020-07-10 20:32:33,16710,1,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2019/ppt-nr-1-2019-lise-hostrup-soennichsen-den-sundhedsfremmende-betydning-af-et-tilbud-om-vandgymnastik-for-saarbare-gravide-og-babysvoemning-for-saarbare-moedre/,1,PPT nr. 1-2019 Lise Hostrup Sønnichsen: Den sundhedsfremmende betydning af et tilbud om “vandgymnastik” for sårbare gravide og babysvømning for sårbare mødre,58,,,"Denne artikel belyser, at det i samarbejde med relations- og fagligt kompetente frivillige kan lykkes professionelle at tilrettelægge babysvømning på en sådan måde, at sårbare mødre oplever at mestre både at være og at kunne. De positive handleerfaringer giver indsigter og viden, som kan øge mødrenes kompetence til fremadrettet at kunne handle sig til egen og barnets sundhed.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/56--%c3%a5rgang---2019,55,/media/1985/ppt_1_2019_art02_s-nnichsen.pdf,,,,/media/1986/ppt_1_2019_art02_s-nnichsen_525px.jpg,,75,,,,,,,2019
17937,239256a5-3bba-4665-a741-86c9b8464bf6,umb://document/239256a53bba4665a74186c9b8464bf6,"PPT nr. 1-2019 Johanne Strønen: PP-tjenesten: Individ, system eller individ i systemet?",media,true,true,2020-07-10 20:37:21,2020-07-10 20:38:13,16710,2,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2019/ppt-nr-1-2019-johanne-stroenen-pp-tjenesten-individ-system-eller-individ-i-systemet/,2,"PPT nr. 1-2019 Johanne Strønen: PP-tjenesten: Individ, system eller individ i systemet?",58,,,"Som psykolog i PPT og som kommende samfunnspsykolog har mine interesseområder beveget seg fra det rent kliniske og individfokuserte og over i et mer forebyggende og tverrfaglig perspektiv. Politiske målsetninger for PPT har ført til økt fokus på systemarbeid, i motsetning til individet. Med et større fokus på og mer arbeid med systemene som omgir barnet, har jeg begynt å undre meg på hvilken effekt dette har på individsakene i PP-tjenesten. Denne artikkelen vil ta utgangspunkt i en praksisfortelling fra Os PPT der en jobbet systemisk inn mot en klasse over tid. PP-tjenesten fikk kort tid et- ter dette arbeidet tilvist en individsak fra samme klasse, eleven fikk en sakkyndig vurdering som konkluderte med behov for spesialundervisning og en tilhørende stor tilråding.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/56--%c3%a5rgang---2019,55,/media/1987/ppt_1_2019_art03_str-nen.pdf,,,,/media/1988/ppt_1_2019_art03_str-nen_525px.jpg,,75,,,,,,,2019
17938,f13a83d9-e4a9-40c6-a650-f05bbc84b0c7,umb://document/f13a83d9e4a940c6a650f05bbc84b0c7,"PPT nr. 1-2019 Henning Strand: Ligeværdigt samarbejde med børn, forældre og professionelle – inspiration fra Åben Dialog",media,true,true,2020-07-10 20:41:15,2020-07-10 20:41:57,16710,3,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2019/ppt-nr-1-2019-henning-strand-ligevaerdigt-samarbejde-med-boern-foraeldre-og-professionelle-inspiration-fra-åben-dialog/,3,"PPT nr. 1-2019 Henning Strand: Ligeværdigt samarbejde med børn, forældre og professionelle – inspiration fra Åben Dialog",58,,,"Nutidens komplekse sociale og pædagogiske problematikker i dagtilbud og på skoleområdet kræver et samarbejde mellem professionelle, forældre og børn, der rækker ud over de traditionelle forældremøder.
Et forældresamarbejde, som er karakteriseret ved, at det alene er pædagogen eller læreren, der sætter dagsordenen og bruger størstedelen af tiden på forældremøder til at orientere forældrene udfordres af forældres ønsker og krav om at deltage i et mere ligeværdigt samarbejde om deres børns udviklingsbetingelser.
I artiklen hentes inspiration fra den finske psykiater Jaakko Seikkulas tilgang til dialogiske møder kaldet Åben Dialog, hvor forskillige parter kan udveksle opfattelser af “problemet” og potentielle handlemuligheder i et mere ligeværdigt samarbejde. Seikkulas perspektiv, som er udviklet i en voksen- psykiatrisk kontekst, kan inspirere professionelle i den pædagogiske verden til at invitere forældre ind i et kreativt, respektfuldt, engagerende og meningsfyldt samarbejde. Artiklen er primært rettet mod kommunalt ansatte psykologer, men inddrager pædagogers, læreres og andre faggruppers deltagelse i forældresamarbejde.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/56--%c3%a5rgang---2019,55,/media/1989/ppt_1_2019_art04_strand.pdf,,,,/media/1990/ppt_1_2019_art04_strand_525px.jpg,,75,,,,,,,2019
17939,b1713057-0aab-4c1c-90d9-22d1e5799dd7,umb://document/b17130570aab4c1c90d922d1e5799dd7,PPT nr. 1-2019 Frida Nøddebo Nyrup: Vores seksualitet udvikles gradvist gennem det liv vi lever – også i barndommen,media,true,true,2020-07-10 20:44:19,2020-07-10 20:44:59,16710,4,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2019/ppt-nr-1-2019-frida-noeddebo-nyrup-vores-seksualitet-udvikles-gradvist-gennem-det-liv-vi-lever-ogsaa-i-barndommen/,4,PPT nr. 1-2019 Frida Nøddebo Nyrup: Vores seksualitet udvikles gradvist gennem det liv vi lever – også i barndommen,58,,,"Artiklen sætter fokus på det forhold, at børns seksualitet udvikles som en integreret del af barnets øvrige udvikling. Der gives et billede af børns seksualitet som et forsømt område både på daginstitutionsniveau og i den til- gængelige faglitteratur for pædagogfaget. Yderligere indiceres det ved hjælp af psykologiske, evolutionære, etologiske, primatologiske, neuropsykologiske og antropologiske perspektiver, at børn har brug for et øverum, hvor den voksne nok skal guide i forhold til samfundets normer, men næppe aflede el- ler forbyde børns nysgerrige udforskning af egen og andres seksualitet.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/56--%c3%a5rgang---2019,55,/media/1991/ppt_1_2019_art05_nyrup.pdf,,,,/media/1992/ppt_1_2019_art05_nyrup_525px.jpg,,75,,,,,,,2019
17941,bf1a1988-d32e-43d1-bdb4-c6fbd2ba63e5,umb://document/bf1a1988d32e43d1bdb4c6fbd2ba63e5,PPT nr. 1-2019 Aske Glindvad Nørgård: Fælleskabende idræt for mennesker med autismespektrumforstyrrelse,media,true,true,2020-07-10 20:59:28,2020-07-11 19:06:09,16710,5,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2019/ppt-nr-1-2019-aske-glindvad-noergaard-faelleskabende-idraet-for-mennesker-med-autismespektrumforstyrrelse/,5,PPT nr. 1-2019 Aske Glindvad Nørgård: Fælleskabende idræt for mennesker med autismespektrumforstyrrelse,58,,,Artiklen beskriver et forsknings- og udviklingsarbejde ved University collage Nordjylland med fokus på autismepædagogik og fællesskabende idrætsaktivitet ud fra en socialpraktisk læringsforståelse. Artiklen bygger på fokus- gruppeinterviews og observationer af brugere og personale i idrætsmodulerne ved Autismecenter Nord-Bo.,,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/56--%c3%a5rgang---2019,55,/media/1995/ppt_1_2019_art06_n-rga-èrd.pdf,,,,/media/1996/ppt_1_2019_art06_n-rga-èrd_525px.jpg,,75,,,,,,,2019
17942,6c870ebf-de94-4965-aa69-3fc069064526,umb://document/6c870ebfde944965aa693fc069064526,PPT nr. 1-2019 William J. Boone: Rasch Methods for Beginners,media,true,true,2020-07-10 21:04:58,2020-07-10 21:05:32,16710,6,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2019/ppt-nr-1-2019-william-j-boone-rasch-methods-for-beginners/,6,PPT nr. 1-2019 William J. Boone: Rasch Methods for Beginners,58,,,"Why is knowledge of “Rasch methods” of interest to psychologists, policy makers, teachers, students and researches? Why might a basic overview of  a psychometric method (Rasch) be of interest to such a diverse group of indi- viduals? In a nutshell- if you are using tests or surveys in some manner (be it developing a test/survey, evaluating test/survey data, making decisions from test/survey results, or just interested in better interpreting the testing/ surveying of respondents) Rasch techniques can help you improve the quality of your efforts. Generally, Rasch techniques are useful when evaluating data from multiple choice tests, partial credit tests, and rating scale Likert surveys-thus if that is the type of data you might collect or evaluate or make decisions based upon-Rasch can often be of an immediate help. Rasch techniques for tests and surveys have revolutionized how tests and surveys are developed and how data is evaluated and results communicated in many fields of research (e.g. Social Sciences, Medicine). It is the author’s view that regardless of one’s interests and goals, basic Rasch techniques are not difficult to master.
More specifically what can Rasch techniques allow you to do?
Rasch techniques can provide a guiding framework that will help you develop new tests and new surveys that address issues associated with reliability and validity.
Rasch techniques can furnish you with a roadmap of factors to consider  if you are contemplating the use of existing tests/surveys for a project. Of course the roadmap can be used for tests and surveys you might wish to develop.
Rasch software can help you evaluate your data and compute so called “per- son measures” (e.g. a person’s overall test performance, a person’s overall attitude toward a set of survey items) and “item difficulties” (for example, which test items are most difficult, which survey items are easiest to agree with).
Rasch methods can be used to help anyone with an interest in using test and survey data to communicate findings to stakeholders in an understandable (nontechnical) manner.
What is provided to readers of this article? In this article the author pro- vides a brief non-technical overview of some techniques which were pioneered by the Danish mathematician Georg Rasch (Rasch, 1960) and extended by the American Psychometrician Benjamin Wright (Wright and Stone, 1979, Wright and Masters, 1982).",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/56--%c3%a5rgang---2019,55,/media/1997/ppt_1_2019_art07_boone.pdf,,,,/media/1998/ppt_1_2019_art07_boone_525px.jpg,,75,,,,,,,0
17943,297e5e2c-adce-4752-bc3f-1c0d5b77b6f3,umb://document/297e5e2cadce4752bc3f1c0d5b77b6f3,PPT nr. 1-2019 Anne Hejgaard: Det professionelle samarbejde ingen kunne finde – men alle søgte,media,true,true,2020-07-10 21:08:38,2020-07-10 21:09:09,16710,7,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2019/ppt-nr-1-2019-anne-hejgaard-det-professionelle-samarbejde-ingen-kunne-finde-men-alle-soegte/,7,PPT nr. 1-2019 Anne Hejgaard: Det professionelle samarbejde ingen kunne finde – men alle søgte,58,,,"Der er noget galt. I den forstand, at der er noget på færde, vi bliver nødt til at kaste lyskeglen på. Det handler om, hvorfor mange professionelle; lærere, pædagoger og PPR-ansatte ofte har en oplevelse af, at de spilder deres tid med at holde møder i stedet for at forberede, vejlede eller være sammen med eleverne.
Det handler også om, at mange af disse OG forældre ofte går fra deres samarbejdsmøder med en oplevelse af at have delt deres nu-og-her-oplevelser, men uden nogen konkret plan for, hvad der er mål, succeskriterier og fremtidige aftaler for det videre forløb i forhold det, de egentlig holdt møde om.
Igennem mit arbejde som lærer, vej- leder, konsulent og underviser har jeg haft utallige oplevelser, som underbyg- ger mit indledende statement; og det undrer mig.
Og det er kun blevet bekræftet og forstærket igennem min forældrerolle, hvor jeg er mor til en søn med autisme, som går på specialskole.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/56--%c3%a5rgang---2019,55,/media/1999/ppt_1_2019_art08_hejgaard.pdf,,,,/media/2000/ppt_1_2019_art08_hejgaard_525px.jpg,,75,,,,,,,2019
17953,d1dbf7d5-392f-47f2-9211-ed543a2b5e73,umb://document/d1dbf7d5392f47f29211ed543a2b5e73,"PPT nr. 2-2019  Konflikter om børns skoleliv – et forskningsprojekt på tværs Af Charlotte Højholt og Maja Røn Larsen,",media,true,true,2020-07-11 15:57:33,2020-07-11 15:59:06,16710,8,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2019/ppt-nr-2-2019-konflikter-om-boerns-skoleliv-et-forskningsprojekt-paa-tvaers-af-charlotte-hoejholt-og-maja-roen-larsen/,8,"PPT nr. 2-2019  Konflikter om børns skoleliv – et forskningsprojekt på tværs Af Charlotte Højholt og Maja Røn Larsen,",58,,,"I denne indledende artikel vil vi fortælle om det forskningsprojekt, der ligger bag den serie af artikler, som man som læser vil møde i dette temanummer.
Samtlige forfattere i nummeret har således arbejdet sammen om et mangesidet forskningsprojekt om børns skole- liv – i samarbejde med lærere, pædagoger, psykologer, skoleledere, forvaltningspersonale, m.m. Projektet har været finansieret af den frie forskningsfond for Kultur og Kommunikation og forløbet fra 2014-2018.1
Forskning omkring skolen har haft en tendens til at udforske en række felter, der spiller sammen i skolens sammensatte hverdagsliv, adskilt. Man har typisk fokuseret på læreres klasserumsledelse, børns perspektiver i skolen, skoleledelse, PPR’s opgaver, osv. som separate felter, “som om” de kan forstås hver for sig. I det forskningsprojekt, temanummeret bygger på, har det været en eksplicit bestræbelse at kaste lys på disse mange felters komplekse samspil i hverdagslivet. Kon-kret betyder det, at vi i dette projekt – i samarbejde med tre forskellige danske kommuner – har koblet en række forskellige delprojekter i en samlet projektgruppe – med fokus på PPR-psykologers roller og opgaver, læreres professionelle praksis, børns perspektiver i skolelivet, skoleledelse og forvaltning og lovgivning som betingelser for det tværprofessionelle samarbejde.
Derved har vi fået unik lejlighed til at studere mange forskellige parters perspektiver i forløb, der har strakt sig over tid og på tværs af sammenhænge. Projektet har været samlet om et fælles fokus på betydninger for børns deltagelsesmuligheder i folkeskolen – på den måde har de forskellige delprojekter fra forskellige felter bidraget med viden om den fælles problemstilling.
I denne – temanummerets indledende – artikel fremlægges projektets bag- grund, design og ideer samt forskningsspørgsmål og nysgerrigheder i de delprojekter, der hver især er repræsenteret gennem temanummerets for- skellige artikler.
PPR – og psykologerne her – spiller på mange måder en nøglerolle i det mangefaceterede samarbejde omkring især børn i vanskeligheder i skolen.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/56--%c3%a5rgang---2019,55,/media/2001/ppt_2_2019_art01_h-jholt.pdf,,,,/media/2002/ppt_2_2019_art01_h-jholt_525px.jpg,,75,,,,,,,2019
17955,2ff27bfe-66a3-4ed7-9fdb-31cc437eaac7,umb://document/2ff27bfe66a34ed79fdb31cc437eaac7,PPT nr. 2-2019  PPR-psykologers arbejde med børns betingelser – Når ordningslængslen skygger for mellemrumsarbejde og corridor-casework Af Maja Røn Larsen og Charlotte Højholt,media,true,true,2020-07-11 16:04:13,2020-07-11 16:05:03,16710,9,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2019/ppt-nr-2-2019-ppr-psykologers-arbejde-med-boerns-betingelser-naar-ordningslaengslen-skygger-for-mellemrumsarbejde-og-corridor-casework-af-maja-roen-larsen-og-charlotte-hoejholt/,9,PPT nr. 2-2019  PPR-psykologers arbejde med børns betingelser – Når ordningslængslen skygger for mellemrumsarbejde og corridor-casework Af Maja Røn Larsen og Charlotte Højholt,58,,,"Denne artikel tager udgangspunkt i den sociale kompleksitet samt konfliktualitet PPR-psykologers arbejde på en gang er indlejret i og retter sig mod. Den peger på væsentligheden af at arbejde med børns betingelser for deltagelse forskellige steder, og hvordan dette indebærer en udforskende tilgang til børn og unges hverdagsliv og deres betingelser samt begrundelsessammenhænge her. Et forskningsprojekt om psykologarbejde peger på, at psykologer ofte må bane vejen for at opnå viden, forståelse og samarbejde om børns betingelser i ‘mellemrummene’ mellem de mere formelle arbejdsopgaver og betoner derved at måden mellemrummene bliver brugt på – på baggrund af viden om sociale betingelser og sammenhænge i fx klassefælleskaber og samarbejdet omkring det – bliver afgørende for, hvordan vanskeligheder forstås og håndteres. På denne baggrund lægger artiklen op til, at psykologer også arbejder med deres egne betingelser og positioneringer i feltet.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/56--%c3%a5rgang---2019,55,/media/2003/ppt_2_2019_art02_r-n-larsen.pdf,,,,/media/2004/ppt_2_2019_art02_r-n-larsen_525px.jpg,,75,,,,,,,2019
