id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,isPlay,media,uID
50422,cf9f68c1-4ed9-41e1-a078-60ef8b701fe2,umb://document/cf9f68c14ed941e1a07860ef8b701fe2,fbed1263bd624551a25afa582b4036d9,statsEntry,true,true,2021-09-28 15:49:21,2021-09-28 15:49:21,2814,12,/elsebeth-fogh/stats/fbed1263bd624551a25afa582b4036d9/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
50421,12273c7e-f8e2-4f0c-a14c-2e5f2d65a853,umb://document/12273c7ef8e24f0ca14c2e5f2d65a853,a9e3c11f09844f598d07399313d5c824,statsEntry,true,true,2021-09-28 15:41:21,2021-09-28 15:41:21,2814,11,/elsebeth-fogh/stats/a9e3c11f09844f598d07399313d5c824/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
50232,af918311-687c-4ccf-b3de-93363fc966ee,umb://document/af918311687c4ccfb3de93363fc966ee,8699f09a26354cb89fb1b134722fdef4,statsEntry,true,true,2021-09-23 11:40:50,2021-09-23 11:40:50,2814,10,/elsebeth-fogh/stats/8699f09a26354cb89fb1b134722fdef4/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
23451,865ccbd5-efbf-491b-980d-c62b25f5100e,umb://document/865ccbd5efbf491b980dc62b25f5100e,2eba60f9380540929c4f5d9707d051ff,statsEntry,true,true,2020-12-09 08:03:11,2020-12-09 08:03:11,2814,9,/elsebeth-fogh/stats/2eba60f9380540929c4f5d9707d051ff/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
23083,7c4352b0-2b64-4fff-adfc-404db6556da0,umb://document/7c4352b02b644fffadfc404db6556da0,e4840c156b6a408f8026a9a7aa04e43e,statsEntry,true,true,2020-12-04 13:34:28,2020-12-04 13:34:28,2814,8,/elsebeth-fogh/stats/e4840c156b6a408f8026a9a7aa04e43e/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
23081,2796693d-9688-4a0f-b4a7-2105dfe34007,umb://document/2796693d96884a0fb4a72105dfe34007,840ba2ec1ce04ce1adf8d44398a6bb05,statsEntry,true,true,2020-12-04 13:31:37,2020-12-04 13:31:37,2814,7,/elsebeth-fogh/stats/840ba2ec1ce04ce1adf8d44398a6bb05/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
23080,6a7d1e23-33b8-4e89-a918-efdc797eecb7,umb://document/6a7d1e2333b84e89a918efdc797eecb7,8a67306463cf4ef19a76678ff0c88d4a,statsEntry,true,true,2020-12-04 13:25:25,2020-12-04 13:25:25,2814,6,/elsebeth-fogh/stats/8a67306463cf4ef19a76678ff0c88d4a/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
22252,eabea0cb-17c5-4b9f-a315-e275dbcbc8b8,umb://document/eabea0cb17c54b9fa315e275dbcbc8b8,d96a22c2bf72416e8be44d9a7f68b994,statsEntry,true,true,2020-11-14 16:04:09,2020-11-14 16:04:09,2814,5,/elsebeth-fogh/stats/d96a22c2bf72416e8be44d9a7f68b994/,0,umb://document/7a4ac20dde4f4d84a1ac2f29de45c9a1,
3393,46f1f13a-d389-441f-8fa4-f1c6c8ef4657,umb://document/46f1f13ad389441f8fa4f1c6c8ef4657,d05b810b127d4b7c972b960fb0d60818,statsEntry,true,true,2020-03-23 09:36:51,2020-03-23 09:36:51,2814,4,/elsebeth-fogh/stats/d05b810b127d4b7c972b960fb0d60818/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
3392,9c298972-914c-46e0-a0c0-ae9f2cfd69a0,umb://document/9c298972914c46e0a0c0ae9f2cfd69a0,238057d445b649aba1b49db0d718a9a4,statsEntry,true,true,2020-03-23 09:35:57,2020-03-23 09:35:57,2814,3,/elsebeth-fogh/stats/238057d445b649aba1b49db0d718a9a4/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
3391,6dfb759f-1b5a-4292-b82c-b1b32b35a978,umb://document/6dfb759f1b5a4292b82cb1b32b35a978,4ec5de7267b74ab591d851097052998a,statsEntry,true,true,2020-03-23 09:34:24,2020-03-23 09:34:24,2814,2,/elsebeth-fogh/stats/4ec5de7267b74ab591d851097052998a/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
3390,3b9e6df1-4946-41b4-85b9-a940ba746eef,umb://document/3b9e6df1494641b485b9a940ba746eef,c75049196aa44bab82171220c89f0902,statsEntry,true,true,2020-03-23 09:31:56,2020-03-23 09:31:56,2814,1,/elsebeth-fogh/stats/c75049196aa44bab82171220c89f0902/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
2946,e6b8202a-e7af-4fb2-baaa-4ef04eaaa84b,umb://document/e6b8202ae7af4fb2baaa4ef04eaaa84b,749a2e447b45478ba627b4435f40d9e5,statsEntry,true,true,2020-03-04 19:35:37,2020-03-04 19:35:37,2814,0,/elsebeth-fogh/stats/749a2e447b45478ba627b4435f40d9e5/,0,umb://document/43931aa8966e4ee79f997c435f9c1f62,
