id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,isPlay,media,uID
124096,94ab7092-03be-4356-926f-2a01d571e6c7,umb://document/94ab709203be4356926f2a01d571e6c7,884e9310134b41e6add0dfc7b7a90ab6,statsEntry,true,true,2026-06-02 12:38:15,2026-06-02 12:38:15,41914,2303,,0,umb://document/c4557903164e41f786789444db94ee29,
124095,2d3c6ce3-3603-425d-9ec1-730fa6956566,umb://document/2d3c6ce33603425d9ec1730fa6956566,8e69e6bfa35e409a976f3d47f16cfd64,statsEntry,true,true,2026-06-02 12:37:39,2026-06-02 12:37:39,41914,2302,,0,umb://document/c4557903164e41f786789444db94ee29,
124073,709f2a65-1f8a-4052-99ed-dde076385380,umb://document/709f2a651f8a405299eddde076385380,de912452fa9142b7b317427c6dc75488,statsEntry,true,true,2026-06-01 17:47:46,2026-06-01 17:47:46,41914,2301,,0,umb://document/c4557903164e41f786789444db94ee29,
123994,58ddfc51-7cb2-495a-8d7d-6ad8342c2ef6,umb://document/58ddfc517cb2495a8d7d6ad8342c2ef6,14a6d0432169491c9844c326c1ac3110,statsEntry,true,true,2026-05-30 12:30:22,2026-05-30 12:30:22,41914,2300,,0,umb://document/c4557903164e41f786789444db94ee29,
123993,c1732f0c-0420-46ca-97a6-63b5fa9c8161,umb://document/c1732f0c042046ca97a663b5fa9c8161,02c2d6c5dcf445c9bb6f5265780d3932,statsEntry,true,true,2026-05-30 12:30:18,2026-05-30 12:30:18,41914,2299,,0,umb://document/b44201c507044b2f829165b3811f2117,
123989,bd64edcd-1d67-47be-a80d-b955ff212677,umb://document/bd64edcd1d6747bea80db955ff212677,e6e67e5367084d7f8f7f2c5dce8d046d,statsEntry,true,true,2026-05-30 12:29:30,2026-05-30 12:29:30,41914,2298,,0,umb://document/b44201c507044b2f829165b3811f2117,
123988,7ccbf38e-5c43-4879-b5d0-684d13a8a0fe,umb://document/7ccbf38e5c434879b5d0684d13a8a0fe,233c08c7e18d4c35827b7a0de2e4a90f,statsEntry,true,true,2026-05-30 12:29:23,2026-05-30 12:29:23,41914,2297,,0,umb://document/b44201c507044b2f829165b3811f2117,
123987,9ae5a8ae-d194-4ea3-a818-57bb6451eb47,umb://document/9ae5a8aed1944ea3a81857bb6451eb47,f2c37382c2ae4b76927ec92f4d3a1a99,statsEntry,true,true,2026-05-30 12:29:12,2026-05-30 12:29:12,41914,2296,,0,umb://document/de1fc39ecab645deaab4ad3358f276ed,
123985,11b808b1-5458-4692-a08b-5dbfa410e4cb,umb://document/11b808b154584692a08b5dbfa410e4cb,12d4ae1471e146f98bbfd6e41d6018ee,statsEntry,true,true,2026-05-30 12:28:58,2026-05-30 12:28:58,41914,2295,,0,umb://document/e470c367a9f7420a9f1c975287f4f6a6,
123984,e0ae063a-0102-4935-a575-5089d3003cf7,umb://document/e0ae063a01024935a5755089d3003cf7,a4939d4c58844853989598fa0b7f1b5f,statsEntry,true,true,2026-05-30 12:28:53,2026-05-30 12:28:53,41914,2294,,0,umb://document/c4557903164e41f786789444db94ee29,
123982,b741c8a4-d474-4a03-bf10-bd74f1787a03,umb://document/b741c8a4d4744a03bf10bd74f1787a03,8b2d4c91291f4581b18afa0e7d04366d,statsEntry,true,true,2026-05-30 12:28:43,2026-05-30 12:28:43,41914,2293,,0,umb://document/b44201c507044b2f829165b3811f2117,
123981,7ee6f0ae-4302-4a7a-a3a7-6cf677bf6792,umb://document/7ee6f0ae43024a7aa3a76cf677bf6792,d1e5e730ca94490690671c08bfa3d9c2,statsEntry,true,true,2026-05-30 12:28:39,2026-05-30 12:28:39,41914,2292,,0,umb://document/de1fc39ecab645deaab4ad3358f276ed,
123980,79a2d490-35a5-4576-b891-19ccdc4ce705,umb://document/79a2d49035a54576b89119ccdc4ce705,44b7d566c3374bfa972f5fe814d89b07,statsEntry,true,true,2026-05-30 12:28:38,2026-05-30 12:28:38,41914,2291,,0,umb://document/e470c367a9f7420a9f1c975287f4f6a6,
123979,13d743ac-23ca-4e90-8e0e-3735cf211b8f,umb://document/13d743ac23ca4e908e0e3735cf211b8f,489c9c49f7674a8d9d67c5eab2363d18,statsEntry,true,true,2026-05-30 12:28:36,2026-05-30 12:28:36,41914,2290,,0,umb://document/c4557903164e41f786789444db94ee29,
123292,3666daf3-cf9b-405c-b46c-d51e5a4c3fa3,umb://document/3666daf3cf9b405cb46cd51e5a4c3fa3,bd8c702a8c6b488092942c0cf9aae194,statsEntry,true,true,2026-05-15 14:07:56,2026-05-15 14:07:56,41914,2289,,1,umb://document/c4557903164e41f786789444db94ee29,
123274,78151296-d769-4205-b921-c3f9a38b41ee,umb://document/78151296d7694205b921c3f9a38b41ee,192ed70a8e374e6ca850034ee7bbf62a,statsEntry,true,true,2026-05-15 00:15:16,2026-05-15 00:15:16,41914,2288,,0,umb://document/a175fb3dddbf4f81b0aa0115b422c7d0,
123246,83eae793-11c1-4be3-90c0-37d8dc9dacb5,umb://document/83eae79311c14be390c037d8dc9dacb5,95c3fe1e5df34a18b6459a84bedd95a6,statsEntry,true,true,2026-05-14 18:39:35,2026-05-14 18:39:35,41914,2287,,0,umb://document/a206798f213a4a31a03cecf01988cb02,
123203,739d7fc2-cf5d-4e96-8ca0-12e9f9632faf,umb://document/739d7fc2cf5d4e968ca012e9f9632faf,2f58019dba8341988fe7b5c9195fbc38,statsEntry,true,true,2026-05-14 12:37:45,2026-05-14 12:37:45,41914,2286,,1,umb://document/8d78bae003844c3abb1041d3cd6663d0,
123202,381082fc-231a-435d-803f-de1b2b27f1ec,umb://document/381082fc231a435d803fde1b2b27f1ec,5e273ec41bc843aab204600651b52b25,statsEntry,true,true,2026-05-14 11:45:13,2026-05-14 11:45:13,41914,2285,,1,umb://document/8d78bae003844c3abb1041d3cd6663d0,
123200,644f7840-a0c1-44d5-ab00-9b645ace3bf9,umb://document/644f7840a0c144d5ab009b645ace3bf9,e2c79e15d0d44163be37e31eeff8503c,statsEntry,true,true,2026-05-14 09:34:00,2026-05-14 09:34:00,41914,2284,,1,umb://document/8d78bae003844c3abb1041d3cd6663d0,
123101,2f2e2d64-5a51-4f31-bfb6-731304819a2f,umb://document/2f2e2d645a514f31bfb6731304819a2f,9f2dd39b8084462189c172a1c2ab3b12,statsEntry,true,true,2026-05-10 15:06:06,2026-05-10 15:06:06,41914,2283,,1,umb://document/c4557903164e41f786789444db94ee29,
123100,ee84bb21-4d04-4441-abd7-e55c267b65fb,umb://document/ee84bb214d044441abd7e55c267b65fb,d24956c0a50f4c4f8878c8c56ac14137,statsEntry,true,true,2026-05-10 15:05:34,2026-05-10 15:05:34,41914,2282,,1,umb://document/e470c367a9f7420a9f1c975287f4f6a6,
123099,1cbe18b6-25fc-437a-bfb7-299e42112602,umb://document/1cbe18b625fc437abfb7299e42112602,803b75eaee5b4f6c8786af243a5605e8,statsEntry,true,true,2026-05-10 15:03:56,2026-05-10 15:03:56,41914,2281,,1,umb://document/e470c367a9f7420a9f1c975287f4f6a6,
123083,6059776f-c819-4205-ba3e-26e1bb7074ff,umb://document/6059776fc8194205ba3e26e1bb7074ff,1a49d790b4054b2ea09c688d26751149,statsEntry,true,true,2026-05-09 22:11:19,2026-05-09 22:11:19,41914,2280,,1,umb://document/c4557903164e41f786789444db94ee29,
123080,dbc0026c-f9fe-47a3-aa76-e94621ab2479,umb://document/dbc0026cf9fe47a3aa76e94621ab2479,c78c2d06021f4d1d8448349362736e86,statsEntry,true,true,2026-05-09 20:11:00,2026-05-09 20:11:00,41914,2279,,1,umb://document/e470c367a9f7420a9f1c975287f4f6a6,
