id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,orderID,title,access,badge,code,description,expandedDescription,hidden,hideDownload,hidePlay,length,metaDescription,metaTitle,openWebContentFromList,openWebContentInNewWindows,production,productionLink,productLink,purchasePrice,rawFile,rentalPrice,siteMapOption,tags,thumbnail,trailer,type,videoDownloadURL,videoID,videoSize,videoStatus,videoThumbnailURL,webContentURL,year
18161,9564de66-001d-4087-bf6f-5d50a77e6026,umb://document/9564de66001d4087bf6f5d50a77e6026,PPT nr. 1-2017: Positionering som intervenerende pædagogisk-psykologisk redskab for psykologen i fremtidens PPR Af Benedicte Schilling,media,true,true,2020-07-16 09:22:48,2020-07-16 09:23:43,16712,0,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2017/ppt-nr-1-2017-positionering-som-intervenerende-paedagogisk-psykologisk-redskab-for-psykologen-i-fremtidens-ppr-af-benedicte-schilling/,0,PPT nr. 1-2017: Positionering som intervenerende pædagogisk-psykologisk redskab for psykologen i fremtidens PPR Af Benedicte Schilling,58,,,"Skolereformen indebærer en meget anderledes skolestruktur og forudsætter udviklingen af en mere inkluderende skole. Dette kræver en nytænkning/ videretænkning af PPRs funktion som organisation samt en omtænkning af måden strategisk at positionere sig, kontrakte og forvalte ydelser genspejlende en mere servicerende, kollaborativ og konsultativ tilgang. Artiklen giver nogle bud på de særlige færdigheder, som forfatteren mener skolereformen og kravene til fremtidens PPRs service og ydelser forudsætter, herunder et større afsæt i metoder og teknikker inspireret fra pædagogisk-psykologi. Med inspiration fra pædagogisk psykologi samt bl.a. Rom Harré og Michel Foucault, beskrives positionering som en strategisk kompetence, der kan bruges til at facilitere omstillingen til fremtidens PPR psykologers tilgang og virke hen imod en mere pædagogisk-psykologisk inspireret praksis, hvor enhver påvirkning mellem mennesker forstås som en mulighed for målrettet dannelse, ændring, læring og udvikling. Der gives konkrete praksisnære ideer til en ny praksis for fremtidens PPR psykologers virke med fokus på kontraktning, brug af læringsmål, outcomefokus og monitorering.
",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/54--%c3%a5rgang---2017,55,/media/2151/ppt_1_2017_art01_schilling.pdf,,,,/media/2152/ppt_1_2017_art01_schilling_525px.jpg,,75,,,,,,,2017
18162,37a1c795-22d0-4616-ad5e-a9b8ad039fcb,umb://document/37a1c79522d04616ad5ea9b8ad039fcb,"PPT nr. 1-2017: Specialiseringsmodulet i pædagogisk psykologi “Nye tider nye muligheder” Aktionslæring og Videnstilegnelse Specialister i pædagogisk psykologi Af Sara Bork, Louise Einspor, Lone Hygum og Vibe Strøier",media,true,true,2020-07-16 09:31:25,2020-07-16 09:31:52,16712,1,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2017/ppt-nr-1-2017-specialiseringsmodulet-i-paedagogisk-psykologi-nye-tider-nye-muligheder-aktionslaering-og-videnstilegnelse-specialister-i-paedagogisk-psykologi-af-sara-bork-louise-einspor-lone-hygum-og-vibe-stroeier/,1,"PPT nr. 1-2017: Specialiseringsmodulet i pædagogisk psykologi “Nye tider nye muligheder” Aktionslæring og Videnstilegnelse Specialister i pædagogisk psykologi Af Sara Bork, Louise Einspor, Lone Hygum og Vibe Strøier",58,,,"I september 2015 startede et 3. årigt forløb i specialiseringsmodulet i pædagogisk psykologi for psykologer2. Den pædagogiske psykologfunktion har igennem længere tid ikke haft en specialistuddannelse knyttet til psykologprofessionen. Det har været et stort problem. PPR er den største danske psykologarbejdsplads, og de pædagogiske psykologer er en psykologfaggruppe, som står ideologisk centralt i tidens store politiske og samfundsmæssige omvæltninger og strømninger. Vi ser en specialistuddannelse i pædagogisk psykologi ikke bare som en nødvendighed og et behov for psykologer i PPR, men for mange psykologer der arbejder i et pædagogisk-psykologisk felt. En specialistuddannelse, kan både være med til at skærpe fagligheden, at kvalificere et psykologfagligt fokus i institutions-, skole, og øvrige pædagogiske arenaer samt sætte en samlet professionsforståelse for psykologer, der arbejder i pædagogiske kontekster.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/54--%c3%a5rgang---2017,55,/media/2153/ppt_1_2017_art02_bork.pdf,,,,/media/2154/ppt_1_2017_art02_bork_525px.jpg,,75,,,,,,,2017
18163,44a503b3-4e4c-48cf-abbd-37fb1b7b3da0,umb://document/44a503b34e4c48cfabbd37fb1b7b3da0,PPT nr. 1-2017: Nyskabelse af PPR – eller…. Forandringer i det små  Af Jacob Stenholt-Jacobsen,media,true,true,2020-07-16 09:33:58,2020-07-16 09:34:27,16712,2,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2017/ppt-nr-1-2017-nyskabelse-af-ppr-eller-forandringer-i-det-smaa-af-jacob-stenholt-jacobsen/,2,PPT nr. 1-2017: Nyskabelse af PPR – eller…. Forandringer i det små  Af Jacob Stenholt-Jacobsen,58,,,"For år tilbage, da jeg var ny leder, spurgte jeg en lederkollega om, hvordan hans PPR var organiseret. Hans svar var enkelt: Han ledede et traditionelt PPR-kontor. Hans svar indbød ikke til en uddyben, selvom jeg stadig ikke ved, hvad han helt præcist mente og på mange måder tænker jeg, at det er den helt store udfordring PPR-kontorerne har, rundt om i landet. At vi overser den konstante kommunikations nødvendighed. I denne artikel vil jeg prøve at komme med et bud på, hvordan vi kan bruge kommunikationen i ledelsen. Jeg vil også beskrive hvordan vi gennem dialog, små tiltag og deltagelse i forandringsprocesserne konstant kan tune vores organisationer til at passe med den konkrete kommunale sammenhæng, vi skal relatere os til og indgå i.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/54--%c3%a5rgang---2017,55,/media/2155/ppt_1_2017_art03_stenholt_jacobsen.pdf,,,,/media/2156/ppt_1_2017_art03_stenholt_jacobsen_525px.jpg,,75,,,,,,,2017
18164,592edec5-f5b1-4048-ae10-99a59cd068e6,umb://document/592edec5f5b14048ae1099a59cd068e6,PPT nr. 1-2017: PPR – og svaret på børn og unge i udsatte positioner Af Jørn Nielsen,media,true,true,2020-07-16 09:39:51,2020-07-16 09:40:21,16712,3,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2017/ppt-nr-1-2017-ppr-og-svaret-paa-boern-og-unge-i-udsatte-positioner-af-joern-nielsen/,3,PPT nr. 1-2017: PPR – og svaret på børn og unge i udsatte positioner Af Jørn Nielsen,58,,,"Ud fra ideen om, at den største alvor kalder på den største opmærksomhed, illustrerer artiklen gennem en case, hvorledes børn og unge i udsatte positioner inviterer til forandringer i de afgørende sammenhænge. Der argumenteres for, at udvikling altid er mulig, hvis der skabes tilstrækkelige betingelser. I den forbindelse diskuterer artiklen karakteren af de interventioner, der må etableres for at skabe udvikling. Fokuserer svaret på barnets vanskeligheder sig på foranstaltninger og symptomreduktion eller udvikling og deltagelse   i udviklende processer? I den forbindelse sættes spørgsmålstegn ved PPR´s tætte tilknytning til den pædagogiske verden, herunder fokus på kompenserende og adfærdsregulerende interventioner, og der argumenteres for, at PPR bør have mulighed for at fokusere bredere i deres svar på børns invitationer. Bevægelse i det fastlåste kan kun ske gennem en bred tilgang, der også inkluderer familien. I artiklen argumenteres for, at interventionerne bør bygge på faglig ny-orientering og organisatorisk overskridelse. Desuden diskuteres, hvilken faglighed og forståelse udredninger baserer sig på, herunder hvorledes forholdet mellem kernesymptomer og -fænomener anskues.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/54--%c3%a5rgang---2017,55,/media/2157/ppt_1_2017_art04_nielsen.pdf,,,,/media/2158/ppt_1_2017_art04_nielsen_525px.jpg,,75,,,,,,,2017
18165,78f0a720-5589-4092-bc3a-45170b97656c,umb://document/78f0a72055894092bc3a45170b97656c,PPT nr. 1-2017: Nyt praksisfelt i PPR-Lolland Af Anne-Marie Keis og Vibeke Fold,media,true,true,2020-07-16 09:42:18,2020-07-16 09:42:42,16712,4,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2017/ppt-nr-1-2017-nyt-praksisfelt-i-ppr-lolland-af-anne-marie-keis-og-vibeke-fold/,4,PPT nr. 1-2017: Nyt praksisfelt i PPR-Lolland Af Anne-Marie Keis og Vibeke Fold,58,,,"Ud fra et ønske om at medvirke til at løse en italesat overgangsproblematik for sårbare børn i overgangen mellem dagtilbud og skole, blev der i PPR Lolland skabt en indskolingskonsulentstilling med en brobygningsfunktion mellem dagtilbud og skole.
Indskolingskonsulenten stifter bekendtskab med skolestarterne i dagtilbud det sidste halvår inden start i før-SFO 1. april. Indskolingskonsulenten laver observationer af pædagogisk praksis i forhold til børnegruppen samt i forhold til enkelte sårbare børn i dagtilbud, og opnår derved viden om, hvad der pædagogisk virker for gruppen og det enkelte sårbare barn. Denne viden deler indskolingskonsulenten på overleveringsmøder mellem dagtilbud og skole. Disse møder skaber et rum, hvor de to læringskontekster (dagtilbud og skole) bliver mere tydelige for hinanden. Indskolingskonsulenten vejleder derefter skolen ved tilrettelæggelse af hensigtsmæssige lærings- og børnefællesskaber til gavn for gruppen og det enkelte sårbare barn.
Det er muligt for skolen at trække på indskolingskonsulentressourcen i hele indskolingsforløbet, hvilket giver indskolingspersonalet mulighed for at følge op på og videreudvikle didaktik og pædagogik i forhold til det enkelte sårbare barn samt hele børnegruppen.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/54--%c3%a5rgang---2017,55,/media/2159/ppt_1_2017_art05_keis.pdf,,,,/media/2160/ppt_1_2017_art05_keis_525px.jpg,,75,,,,,,,2017
18166,b9705fe3-b404-4024-bd85-54656c51af81,umb://document/b9705fe3b4044024bd8554656c51af81,PPT nr. 1-2017: Pædagogiske træningsgrupper og Nest klasser To eksempler på nye praksisformer i nutidens PPR  Af Katrine Tranum Thomsen og Stine Clasen,media,true,true,2020-07-16 09:45:36,2020-07-16 09:46:04,16712,5,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2017/ppt-nr-1-2017-paedagogiske-traeningsgrupper-og-nest-klasser-to-eksempler-paa-nye-praksisformer-i-nutidens-ppr-af-katrine-tranum-thomsen-og-stine-clasen/,5,PPT nr. 1-2017: Pædagogiske træningsgrupper og Nest klasser To eksempler på nye praksisformer i nutidens PPR  Af Katrine Tranum Thomsen og Stine Clasen,58,,,"Vi er i denne artikel optaget af, hvordan PPRs samarbejde med skoler og dagtilbud får betydning for den pædagogiske praksis, som PPR forsøger at bidrage til. Når vi som PPR mødes med dagtilbud og skoler for at tale om tilrettelæggelse af kompetenceudvikling lokalt, hører vi lederne sige, at personalet ofte ved, hvad der skal til. Udfordringen er i højere grad at få personalet til at gøre det, som alle tilsyneladende ved virker. Så når ‘alle ved’, at specialpædagogiske strategier er godt for alle børn, hvorfor er det så, at selvsamme strategier ikke ses i alle dagtilbud og skoler? Lederne kan tale med os om, at deres personale allerede har været på en del kurser og kender til strategierne. Så hvorfor er det ikke ensbetydende med, at der sker en forandring i praksis? Det er der, igen ifølge lederne, typisk to grunde til: Det kan være, fordi det pædagogiske personale er usikre på, hvordan de skal omsætte PPR rådgivningen eller specialviden fra kurser til konkret pædagogisk praksis. Det kan også være behovet for yderligere opfølgning. At hvis PPR bidrager til, at lærere og pædagoger sætter nye praksisformer i gang uden tilstrækkelig fokus på opfølgning, så kan indsatserne risikere at løbe ud i sandet, inden de får rigtig fodfæste i den daglige pædagogiske praksis. Det peger på, at PPR ud over at beskæftige sig med indholdet omkring, hvad der er relevant viden og brugbare tiltag i forhold til både enkelte børn og pædagogiske læringsmiljøer, også i høj grad skal beskæftige sig med de professionelles læringsproces, og hvordan praksis forandres.
Det er ikke nye udfordringer for PPR. I Aarhus PPR har vi gennem flere   år arbejdet med, hvordan kompetenceudvikling kan orkestreres praksisnært. De to aktuelle indsatser, der behandles i artiklen, udspringer af Aarhus Kommunes omfattende kompetenceudviklingsprojekt Fællesskaber for Alle.
",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/54--%c3%a5rgang---2017,55,/media/2161/ppt_1_2017_art06_tranum-thomsen.pdf,,,,/media/2162/ppt_1_2017_art06_tranum-thomsen_525px.jpg,,75,,,,,,,2017
18167,cd74a46a-a4d4-4636-a238-ba43fe607e5e,umb://document/cd74a46aa4d44636a238ba43fe607e5e,PPT nr. 1-2017: Netværksarbejde i PPR Af Ane Lemche og Tine Lydolph,media,true,true,2020-07-16 10:03:28,2020-07-16 10:03:55,16712,6,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2017/ppt-nr-1-2017-netvaerksarbejde-i-ppr-af-ane-lemche-og-tine-lydolph/,6,PPT nr. 1-2017: Netværksarbejde i PPR Af Ane Lemche og Tine Lydolph,58,,,"Indsatsen omkring børn i udsatte positioner centreres ofte om, at familien og lærere/pædagoger bør ændre adfærd for at øge børnenes trivsel, læring og udvikling. I denne artikel sætter vi fokus på, at øget trivsel for børn og familier meget ofte handler om, at også det professionelle netværk af PPR- medarbejdere, sagsbehandlere, kontaktpersoner m.v. skal være klar til både at samarbejde og tænke anderledes, end de allerede gør. Det er ikke kun familien og frontpersonalet, der skal ændre adfærd overfor barnet, men også det professionelle netværk, der skal ændre samarbejdspraksis. Vi sætter også fokus på nogle af de perspektiver, der kan være i afholdelse af netværks- møder, der rummer plads til håb, udvikling og refleksion i modsætning til mødestrukturer, der består af opsamling og status. Formålet er at skabe forandringsprocesser med familier og deres netværk, der opleves som positive, konstruktive og udviklende.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/54--%c3%a5rgang---2017,55,/media/2163/ppt_1_2017_art07_lemche.pdf,,,,/media/2164/ppt_1_2017_art07_lemche_525px.jpg,,75,,,,,,,2017
18172,5386a793-0835-4f3d-8118-6f4042f7c866,umb://document/5386a79308354f3d81186f4042f7c866,PPR nr. 1-2017: Fremtidsrettet praksis i PPR Af Henning Strand,media,true,true,2020-07-16 16:47:25,2020-07-16 16:47:51,16712,7,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2017/ppr-nr-1-2017-fremtidsrettet-praksis-i-ppr-af-henning-strand/,7,PPR nr. 1-2017: Fremtidsrettet praksis i PPR Af Henning Strand,58,,,"Med afsæt i hastige organisatoriske og styringsmæssige ændringer i kom-munerne, nye krav og nyt indhold på dagtilbuds- og skoleområdet, skiftende ideologiske strømninger og ny viden, er opmærksomheden fra mange sider jævnligt blevet rettet mod hypoteser om fremtidige forventninger og krav til PPR.
I denne artikel rettes fokus ikke mod det hypotetiske, mod forestillinger om fremtidens krav til PPR, men mod hvordan medarbejdere og ledere i en PPR kan skabe udvikling i organisationen, som gør dem i stand til hele tiden at leve op til såvel de krav, der stilles til dem aktuelt og de krav, som ligger umiddelbart foran dem, ved at være rettet mod ny viden og gryende tendenser i tiden.
",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/54--%c3%a5rgang---2017,55,/media/2165/ppt_1_2017_art08_strand.pdf,,,,/media/2166/ppt_1_2017_art08_strand_525px.jpg,,75,,,,,,,2017
18173,ac1c430f-e6e1-4559-9087-222c4967267e,umb://document/ac1c430fe6e145599087222c4967267e," PPT nr. 2-2017  Småbørnsperspektiver – en tilgængelig, gyldig og nødvendig feedback for udvikling af praksis i dagtilbud Af Persille Schwartz og Alison Clark",media,true,true,2020-07-16 16:50:03,2020-07-16 16:50:36,16712,8,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2017/ppt-nr-2-2017-smaaboernsperspektiver-en-tilgaengelig-gyldig-og-noedvendig-feedback-for-udvikling-af-praksis-i-dagtilbud-af-persille-schwartz-og-alison-clark/,8," PPT nr. 2-2017  Småbørnsperspektiver – en tilgængelig, gyldig og nødvendig feedback for udvikling af praksis i dagtilbud Af Persille Schwartz og Alison Clark",58,,,"Artiklen handler om de muligheder, der ligger i at engagere sig i småbørns perspektiver på det liv, vi som professionelle voksne rammesætter for dem. Når professionelle inviterer børn til at udtrykke deres perspektiver, benytter de næsten automatisk verbale tilgange, fx at lave interviews. Hermed ude- lukkes muligheden for at involvere perspektiver fra børn, der ikke er verbalt stærke. Projektet Pædagogisk arbejde med børneperspektiver har vist, at visuelle, spatielle og fysiske metoder kan bidrage til at få indblik i også de yngste børns perspektiver på lige fod med traditionelle verbalt orienterede metoder. Arbejdet med multiple metoder centrerer sig i dette projekt om videreudvikling af mosaiktilgangen (the Mosaic approach) til en dansk pædagogisk kontekst, hvor udviklingen af et etisk værdigrundlag koblet med de professionelles evne til at møde børn med empatisk nysgerrighed, pædagogisk improvisationsevne og åbne slutninger viser sig at åbne for multiple forståelser af børns perspektiver. Inddragelse af de yngste børns perspektiver, udtrykt gennem optagetheder og bevægelser, kan lede til konkrete, nuancerede og unikke indsigter, der gør det muligt for voksne at træffe klogere beslutninger. Kvalitetsudviklingen af dagtilbud sker dermed med udgangs- punkt i børnene, hvilket i projektet oplevedes særdeles motiverende for det pædagogiske personale.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/54--%c3%a5rgang---2017,55,/media/2167/ppt_2_2017_art01_schwartz.pdf,,,,/media/2168/ppt_2_2017_art01_schwartz_525px.jpg,,75,,,,,,,2017
18174,3ad35297-cfce-42d8-98aa-9ec8bed99b6f,umb://document/3ad35297cfce42d898aa9ec8bed99b6f,PPT nr. 2-2017  Spændingsfeltet mellem elevers stemmer og læreres handlemuligheder Af Rune Frederik Cordsen og Inger Lokjær Faurdal,media,true,true,2020-07-16 16:52:03,2020-07-16 16:52:29,16712,9,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2017/ppt-nr-2-2017-spaendingsfeltet-mellem-elevers-stemmer-og-laereres-handlemuligheder-af-rune-frederik-cordsen-og-inger-lokjaer-faurdal/,9,PPT nr. 2-2017  Spændingsfeltet mellem elevers stemmer og læreres handlemuligheder Af Rune Frederik Cordsen og Inger Lokjær Faurdal,58,,,"I artiklen vil vi præsentere resultater fra et kvalitativt forskningsprojekt, der undersøger, hvordan et lærerteam i en 5. klasse på baggrund af elevernes perspektiver, også kaldet elevernes stemmer, arbejder med at skabe tiltag    i undervisningen, der kan understøtte elevernes behov og dermed skabe et mere motiverende og inkluderende læringsmiljø. Artiklen vil især være optaget af spændingsfeltet mellem de behov, som eleverne giver udtryk for og de tiltag, som lærerne har mulighed for at handle på i undervisningen.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/54--%c3%a5rgang---2017,55,/media/2169/ppt_2_2017_art02_cordsen.pdf,,,,/media/2170/ppt_2_2017_art02_cordsen_525px.jpg,,75,,,,,,,2017
