id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,orderID,title,access,badge,code,description,expandedDescription,hidden,hideDownload,hidePlay,length,metaDescription,metaTitle,openWebContentFromList,openWebContentInNewWindows,production,productionLink,productLink,purchasePrice,rawFile,rentalPrice,siteMapOption,tags,thumbnail,trailer,type,videoDownloadURL,videoID,videoSize,videoStatus,videoThumbnailURL,webContentURL,year
16715,0351b83b-236d-45a6-9b91-45db93a4828b,umb://document/0351b83b236d45a69b9145db93a4828b,PPT nr. 1-2020 Når skole vælges fra – indledning Af Helle Rabøl Hansen,media,true,true,2020-06-05 11:41:02,2020-10-28 15:13:26,16709,0,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2020/ppt-nr-1-2020-naar-skole-vaelges-fra-indledning-af-helle-raboel-hansen/,0,PPT nr. 1-2020 Når skole vælges fra – indledning Af Helle Rabøl Hansen,58,,,"PPT nr. 1-2020
Når skole vælges fra – indledning
Af Helle Rabøl Hansen",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/57--%c3%a5rgang-2020,55,/media/1911/ppt_1_2020_art01_rab-l-hansen.pdf,,,,/media/1921/naar-skole-vaelges-fra-indledning.jpg,,75,,,,,,,2020
16716,4d08de21-481d-41ae-a5d9-27f0883cafea,umb://document/4d08de21481d41aea5d927f0883cafea,PPT nr. 1-2020 Skolefravær kalder på relationsudvikling og kulturudvikling i skolen Af Gro Emmertsen Lund,media,true,true,2020-06-05 11:43:38,2020-10-28 15:13:26,16709,1,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2020/ppt-nr-1-2020-skolefravaer-kalder-paa-relationsudvikling-og-kulturudvikling-i-skolen-af-gro-emmertsen-lund/,1,PPT nr. 1-2020 Skolefravær kalder på relationsudvikling og kulturudvikling i skolen Af Gro Emmertsen Lund,58,,,"Et problem dukker op
Siden 2015 har vi set en stigning i an- tallet af børn, der slet ikke kommer i skole. Man skelner mellem elever med fravær og elever med skolevægring.
Elever med fravær udebliver fra skole, men kunne godt komme i skole, mens elever med skolevægring siges ikke at kunne komme i skole, altså simpelthen ikke kan flytte sin krop over på skolen. Spørgsmålet er, om det kan forstås så sort-hvidt. Fleischer definerer skole- vægring som udeblivelse fra skolen som “barnets forsvar mod oplevet ubehag eller urimelighed” (Fleischer, 2018, s. 18). Hun anslår, at ca. 5% af eleverne i folkeskolen rammes af skole- vægring på et eller andet tidspunkt (Ibid, s. 22). Nye fraværstal viser, at folkeskoleelever i gennemsnit har én dag mere fravær sammenlignet med for tre år siden. Og på et år er andelen af elever, der har mere end 10 procent fravær, steget med 1,1 procentpoint (uvm, 2018).
",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/57--%c3%a5rgang-2020,55,/media/1912/ppt_1_2020_art02_emmertsen-lund.pdf,,,,/media/1922/skolefravaer-kalder.jpg,,75,,,,,,,2020
16717,65dedde5-624d-4fe4-80cd-ef24f368c8da,umb://document/65dedde5624d4fe480cdef24f368c8da,PPT nr. 1-2020 Ligegyldighedens mellemsted: Affekt i undervisningsrummet på HF Af Anne Görlich,media,true,true,2020-06-05 11:46:16,2020-10-28 15:13:26,16709,2,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2020/ppt-nr-1-2020-ligegyldighedens-mellemsted-affekt-i-undervisningsrummet-paa-hf-af-anne-goerlich/,2,PPT nr. 1-2020 Ligegyldighedens mellemsted: Affekt i undervisningsrummet på HF Af Anne Görlich,58,,,"På baggrund af en analyse af fravær og motivation blandt kursister på Frederiksberg HF, undersøger jeg i denne artikel betydningen af det affektive begreb ligegyldighed i undervisningssituationer. Jeg stiller spørgsmålet: hvad sker der i undervisningen, når ligegyldighed cirkulerer og hvordan kommer man ud af ligegyldighedens mellem- sted? Analyserne i artiklen er inspireret af ‘posthumane’ forståelser af uddannelsespraksisser, der retter det analytiske blik mod spatiale, materielle og affektive dimensioner af under- visningen.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/57--%c3%a5rgang-2020,55,/media/1913/ppt_1_2020_art03_go-êrlich.pdf,,,,/media/1923/ligegyldighedens-mellemsted.jpg,,75,,,,,,,2020
16718,9a6d04ea-26d3-4db2-9cfd-20a1917775bd,umb://document/9a6d04ea26d34db29cfd20a1917775bd,PPT nr. 1-2020 Skolevægring: sammenviklinger og subjektpositioner Af Frederikke Skaaning Knage,media,true,true,2020-06-05 11:48:16,2024-01-30 12:36:27,16709,3,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2020/ppt-nr-1-2020-skolevaegring-sammenviklinger-og-subjektpositioner-af-frederikke-skaaning-knage/,3,PPT nr. 1-2020 Skolevægring: sammenviklinger og subjektpositioner Af Frederikke Skaaning Knage,58,,,"Som tidligere psykolog i PPR og nu som ph.d.-studerende ved DPU, er det mit indtryk, at skolevægring er et fænomen, som de fleste skolepraktikere inden for de sidste par år er blevet bekendte med. Dette skyldes dels, at skolevægring faktisk er en stigende tendens i folkeskolen (jf. indledningen til dette temanummer), men det skyldes sandsynligvis også, at en række frem- trædende danske forskere inden for både pædagogik og psykologi har været med til at sætte fokus på de udfordringer, der kan være for både barnet og de voksne omkring barnet i sager om skolevægring. Bl.a. har forskere som Helle Rabøl-Hansen, Laila Colding Lagerman og Gro Emmertsen Lund været med til at sætte skolevægring på dagsordenen i den offentlige debat, og på Aarhus Universitet har f.eks. forskerne bag projektet “Back2School” lavet et stort stykke arbejde for at undersøge skolevægring i en dansk folkeskolekontekst. Trods disse indsatser kommer langt størstedelen af vores viden om skolevægring stadig fra internationale undersøgelser, og det er ikke altid tilstrækkeligt. Vi har et unikt folkeskolesystem, der bygger på særlige pædagogiske idealer om børn og undervisning, og derfor har vi også brug for endnu mere forskning i skolevægring, der har udgangspunkt i denne danske kontekst.","<h2>Om forfatteren - Frederikke Skaaning Knage og skolevægring</h2>
I disse år hører man mere og mere om børn, der ikke møder op i skole eller har et bekymrende højt fravær. Fænomenet kaldes ofte for skolevægring og ser ud til at være stigende. Frederikke Skaaning Knage, der er uddannet PPR-psykolog, satte sig for at undersøge dette komplekse problem i sin ph.d.-afhandling.

Ifølge Knage oplever flere børn mistrivsel og ensomhed, mens et stigende antal forældre råber op om dårlige vilkår i folkeskolen. Alligevel forsøger lærere, pædagoger og psykologer at løse problemet ved primært at fokusere på barnet, evt. ved at ekskludere det til specialtilbud. Frederikke Skaaning Knage blev frustreret over, at de gængse indsatser ikke slog til, da hun som PPR-psykolog stod i komplekse skolevægringssager. Derfor satte hun sig for at undersøge fænomenet nærmere i sin ph.d. ved Aarhus Universitet, som hun forsvarede i 2023.

Ifølge Knage var der på daværende tidspunkt stort set ingen viden om skolevægring i Danmark, mens internationale studier mest fokuserede på individuelle årsager hos barnet. Men uanset diverse indsatser fortsætter fraværet med at stige. Med sin ph.d. søger Frederikke Skaaning Knage nu at kaste lys over dette komplekse samfundsproblem, der ikke alene handler om børnenes mistrivsel, men om langt mere fundamentale problemer i vores uddannelsessystem og samfund.",0,0,0,0,,,0,0,,,https://www.skolepsykologi.dk/57--%c3%a5rgang-2020,55,/media/1914/ppt_1_2020_art04_skaaning-knage.pdf,,"{""priority"":0.5,""frequency"":2,""exclude"":false}",,"{""focalPoint"":{""left"":0.5,""top"":0.5},""src"":""/media/1924/skolevaegring-sammenviklinger.jpg"",""crops"":[{""alias"":""Wide"",""width"":1920,""height"":1080},{""alias"":""High"",""width"":650,""height"":920}]}",,75,,,,,,,2020
16720,9c4a7317-ca03-45ab-8dee-8bf073108820,umb://document/9c4a7317ca0345ab8dee8bf073108820,PPT nr. 1-2020 Skole skal give mening for alle børn Af Suna Christensen,media,true,true,2020-06-05 11:50:12,2020-10-28 15:13:27,16709,5,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2020/ppt-nr-1-2020-skole-skal-give-mening-for-alle-boern-af-suna-christensen/,4,PPT nr. 1-2020 Skole skal give mening for alle børn Af Suna Christensen,58,,,"I dette kapitel diskuteres hvorvidt et snævert fokus på præstationer indbygget i skolens praksisser kan føre til fravær. Udgangspunktet er at skole som helhed og undervisning er kulturelle praksisser, der indebærer kategorisering af elever. Med afsæt i forskning i fravær i folkeskolen i Grønland åbnes for at inddrage den kulturelle kontekst i diskussion af fravær.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/57--%c3%a5rgang-2020,55,/media/1916/ppt_1_2020_art06_christensen.pdf,,,,/media/1926/skole-skal-give-mening.jpg,,75,,,,,,,2020
16721,77d113d7-3c1c-440c-bd3c-b070bdf4943f,umb://document/77d113d73c1c440cbd3cb070bdf4943f,PPT nr. 1-2020 En praktikkers dilemmaer om skolefravær Af Thomas Berg Nielsen,media,true,true,2020-06-05 11:51:00,2020-10-28 15:13:27,16709,6,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2020/ppt-nr-1-2020-en-praktikkers-dilemmaer-om-skolefravaer-af-thomas-berg-nielsen/,5,PPT nr. 1-2020 En praktikkers dilemmaer om skolefravær Af Thomas Berg Nielsen,58,,,"Vi har i dette temanummer inviteret Thomas Berg Nielsen til at præsentere sine synspunkter og erfaringer i arbejdet med elever der ikke trives i skolen, og som har et stort skolefravær. Thomas Berg Nielsen har arbejdet som leder i folkeskolen og har været i nærkontakt med fraværsproblematikker midt i og omkring en tid, hvor skolereformen fra 2013 med bl.a. længere skoledag skulle implementeres. Det er ét aspekt ud af flere, der i Nielsens perspektiv har haft betydning for elever, der vælger skolen fra, og hvordan de kommes i møde, eller ikke mødes. Endvidere sætter Nielsen fokus på elevfællesskabet og relationer og i et afsnit skifter han perspektiv fra leder til forældre.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/57--%c3%a5rgang-2020,55,/media/1917/ppt_1_2020_art07_berg-nielsen.pdf,,,,/media/1927/en-praktikkers-dilemmaer.jpg,,75,,,,,,,2020
16722,9e5ff42b-57f6-413e-9dfa-0bfb59c329e8,umb://document/9e5ff42b57f6413e9dfa0bfb59c329e8,PPT nr. 1-2020 Fra børn og fulde folk… Hvad børn selv siger om skoleundgåelse Af Tine Basse Fisker,media,true,true,2020-06-05 11:51:48,2020-10-28 15:13:27,16709,7,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2020/ppt-nr-1-2020-fra-boern-og-fulde-folk-hvad-boern-selv-siger-om-skoleundgaaelse-af-tine-basse-fisker/,6,PPT nr. 1-2020 Fra børn og fulde folk… Hvad børn selv siger om skoleundgåelse Af Tine Basse Fisker,58,,,"Denne artikel skal handle om kompleksiteten i dette felt og om hvad børnene selv siger om det. Alle citater og eksempler i artiklen er hentet fra mit eget empiriske materiale, bestående af journal noter fra arbejdet med 33 børn i alderen 6-16 år, som har jeg haft i terapeutiske forløb over en periode på 1,5 år1. Alle børnene havde i varierende grader svært ved at komme i skole i denne periode af deres liv. I denne artikel vil jeg vise, hvordan det i samtaler med børn giver mening at have opmærksomheder og blikke, som pendulerer mellem det individuelle og konteksten, og som eksempel på dette har jeg fået lov at bruge Markus og hans fortælling.
Artiklen henter således viden og konklusioner fra arbejdet med disse 33 børn, og anvender samtidig Markus´ case som eksemplificering af arbejdet med børnene.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/57--%c3%a5rgang-2020,55,/media/1918/ppt_1_2020_art08_basse-fisker.pdf,,,,/media/1928/fra-boern-og-fulde-folk.jpg,,75,,,,,,,2020
16765,6c738c0f-94d8-414e-b979-11249d71a02b,umb://document/6c738c0f94d8414eb97911249d71a02b,Hvorfor er det så svært at udvikle “Skolen for Alle”?,media,true,true,2020-06-06 14:30:06,2020-10-28 15:13:27,16709,8,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2020/hvorfor-er-det-saa-svaert-at-udvikle-skolen-for-alle/,7,Hvorfor er det så svært at udvikle “Skolen for Alle”?,58,,,"Artiklen omhandler problemet med, at det er svært at lave faglig udvikling i folkeskolen i forhold til at udvikle “Skolen for alle”. PPR’s rolle i den forbindelse beskrives. De mange udviklingsprojekter gennem de seneste 40 år har ikke sat sig varige spor i hverdagen på trods af engagement og ihærdig ind- satser. Der er fortsat 15-20% af eleverne, der ikke får et tilstrækkeligt udbytte af skolegangen. Det er disse elever, der er PPR’s målgruppe.
Der gennemgås et antal mulige forklaringer fra folkeskolen generelt og fra PPR’s virksomhed. Her konkluderes bl.a., at vi fra forskning ikke mangler viden om, hvordan den gode skole skal indrettes. Til gengæld mangler vi forskningsmæssig viden om barriererne for udvikling samt om, hvordan de overkommes.
Opmærksomheden henledes på, at dagsordenen for udvikling i folkeskolen  i væsentlig grad tager udgangspunkt i de 80% behov, dvs. de mest ressourcestærke. Der sættes fokus på vigtigheden af, at udvikling i skolen altid må tage udgangspunkt i de 15-20% behov. Det vil de ressourcestærke også kunne profitere af. Samtidig er det nødvendigt, at udviklingsinitiativer og ændrede arbejdsformer indarbejdes mere langsigtet, og at ledelsen sikrer vedholden- hed i arbejdet, så de nye arbejdsformer indarbejdes og grundfæstes. Endelig må fokus fra PPR mv. altid være på, at læreren i klasseværelset i praksis skal kunne profitere af samarbejdet i sin undervisning.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/57--%c3%a5rgang-2020,55,/media/1929/ppt_1_2020_art09_nielsen.pdf,,,,/media/1930/hvorfor-er-det-saa-svaert-at-udvikle.jpg,,75,,,,,,,2020
17925,99f07043-a005-46a0-bf6e-61b67c402168,umb://document/99f07043a00546a0bf6e61b67c402168,PPT nr. 2-2020  Den tidligt forebyggende indsats som indsatsområde for PPR Af Henning Strand,media,true,true,2020-07-10 15:56:11,2020-10-28 15:13:28,16709,10,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2020/ppt-nr-2-2020-den-tidligt-forebyggende-indsats-som-indsatsomraade-for-ppr-af-henning-strand/,8,PPT nr. 2-2020  Den tidligt forebyggende indsats som indsatsområde for PPR Af Henning Strand,58,,,"Hvad er kravene til fremtidens psykologer i PPR?
Det spørgsmål har Kommunernes Landsforening og Dansk Psykologforening i fællesskab undersøgt i et projekt om fremtidens krav til psykologer i PPR, som blev afrapporteret i 2018. Jeg var DP’s partskonsulent på projektet og vil i denne artikel pege på nogle af de udfordringer og muligheder, som PPR- psykologer står med i forhold til forebyggelse, tidlig indsats og udviklings- støtte til småbørn.
",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/57--%c3%a5rgang-2020,55,/media/1964/ppt_2_2020_art01_strand.pdf,,,,/media/1965/image4.jpg,,75,,,,,,,0
17926,56db4769-f79a-42fb-8f8d-e3461e3a0533,umb://document/56db4769f79a42fb8f8de3461e3a0533,PPT nr. 2-2020  Kunsten at få teori og praksis integreret for at bringe børn  i udvikling Af Gitte Jørgensen,media,true,true,2020-07-10 16:04:35,2020-10-28 15:13:28,16709,11,/paedagogisk-psykologisk-tidsskrift/paedagogisk-psykologisk-tidsskrift-2020/ppt-nr-2-2020-kunsten-at-faa-teori-og-praksis-integreret-for-at-bringe-boern-i-udvikling-af-gitte-joergensen/,9,PPT nr. 2-2020  Kunsten at få teori og praksis integreret for at bringe børn  i udvikling Af Gitte Jørgensen,58,,,"Artiklen belyser, hvordan vi på skole- og behandlingshjemmet Skovgården løbende bestræber os på at integrere teori og praksis, for at skabe et fælles fundament for tilgangen til børnenes problematikker. Kunsten består i at få viden og kunnen til at spille sammen – i nuet. Den giver et indblik i opmærk- somhedsområder, der for os har vist sig bæredygtige og værdifulde. Metoder der hjælper os med at møde børnene på et niveau, hvorfra de kan bringes     i udvikling. Vi har fundet en form, som integrerer en systemisk og aner- kendende tilgang med Daniel Sterns teori, behandling via leg, neuroaffektiv udviklingspsykologi samt metoden Theraplay. I nævnte rækkefølge. Derud- over er der erfaring, væremåder og værdier, som gennem årene er videregivet blandt personalet og som mærkes i det øjeblik, man træder ind ad døren. Vi kalder det “Skovgårds-ånden”.",,0,0,0,0,,,,0,,,https://www.skolepsykologi.dk/57--%c3%a5rgang-2020,55,/media/1966/ppt_2_2020_art02_j-rgensen.pdf,,,,/media/1967/kunsten-at-faa-teori.jpg,,75,,,,,,,2020
