id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,isPlay,media,uID
120388,73af3ba0-0344-417c-ae77-925d506801c8,umb://document/73af3ba00344417cae77925d506801c8,0d0f87b7b62548dea5130957d5b0dcca,statsEntry,true,true,2026-03-29 21:49:27,2026-03-29 21:49:27,75779,202,,0,umb://document/cc9df83397174cfb843b3cd52e2684bb,
119080,8770344a-23e4-4b7b-9e81-47979051f91b,umb://document/8770344a23e44b7b9e8147979051f91b,7baab0a43e5d4c6eb49561ce8075cee5,statsEntry,true,true,2026-02-22 18:09:17,2026-02-22 18:09:17,75779,201,,0,umb://document/d9b3d1d739824f58ab756720f90091b1,
119079,df9fbb1f-e82d-47e0-8739-481ae01eed3c,umb://document/df9fbb1fe82d47e08739481ae01eed3c,b9d7096c86944c83a405dfbe9bb0b6be,statsEntry,true,true,2026-02-22 18:01:54,2026-02-22 18:01:54,75779,200,,0,umb://document/cc9df83397174cfb843b3cd52e2684bb,
117909,8bb75636-91bd-4140-8630-387f724db926,umb://document/8bb7563691bd41408630387f724db926,e6dec9e7134e496cbee31d98eb0821ba,statsEntry,true,true,2026-01-24 23:15:16,2026-01-24 23:15:16,75779,199,,1,umb://document/d9b3d1d739824f58ab756720f90091b1,
117623,9cfd2888-8c00-4301-8115-80c2343ddf6a,umb://document/9cfd28888c004301811580c2343ddf6a,5cc502ecbe20432587b24a5229023ba2,statsEntry,true,true,2026-01-16 19:46:09,2026-01-16 19:46:09,75779,198,,1,umb://document/cc9df83397174cfb843b3cd52e2684bb,
117603,ee95bbc5-3a0b-4909-b022-250f0a9bd48d,umb://document/ee95bbc53a0b4909b022250f0a9bd48d,214da8a6b37f451e9f2c1da5a5196069,statsEntry,true,true,2026-01-15 22:03:33,2026-01-15 22:03:33,75779,197,,1,umb://document/d9b3d1d739824f58ab756720f90091b1,
117602,8a1d5aa7-4642-413b-af60-010e83617e36,umb://document/8a1d5aa74642413baf60010e83617e36,9a08a41bce2b474cb7c829316c590143,statsEntry,true,true,2026-01-15 21:54:01,2026-01-15 21:54:01,75779,196,,1,umb://document/d9b3d1d739824f58ab756720f90091b1,
117565,0d10303b-0eb2-4af8-a28a-4f41ddf2b3b9,umb://document/0d10303b0eb24af8a28a4f41ddf2b3b9,246c837ec34742b5bcf70bb674f450c2,statsEntry,true,true,2026-01-13 17:17:46,2026-01-13 17:17:46,75779,195,,0,umb://document/d9b3d1d739824f58ab756720f90091b1,
116356,07ea1fa7-8027-4d1d-a1b6-2d1fb97f3b4b,umb://document/07ea1fa780274d1da1b62d1fb97f3b4b,e963ef9cb9fc4abbbd7a36b4262bd38c,statsEntry,true,true,2025-12-09 09:00:31,2025-12-09 09:00:31,75779,194,,1,umb://document/d9b3d1d739824f58ab756720f90091b1,
112214,36a2b3fb-9df3-42f3-92c3-dc0b203f3499,umb://document/36a2b3fb9df342f392c3dc0b203f3499,de08b0c6c325421b9d909e77cd125f79,statsEntry,true,true,2025-09-04 00:30:50,2025-09-04 00:30:50,75779,193,,0,umb://document/cc9df83397174cfb843b3cd52e2684bb,
